Instrument:  EduRaman
The Light Source Type:  531.80nm laser/Tungsten lamp
Detector:  ERAM5X-1
Laser Power(%):  100%
Grating(g/mm):  
Slit Width:  50μm
Objective:  10x / 0.3NA
Acq. time(ms):  100
Accumulation:  1
Spectra_type:  
TimeSeq:  5
TimeCycle(ms):  100
Temperature:  -18.1℃
startPotential(V):  0.000
pixel(2026/05/08 15:20:40)	wavelength(2026/05/08 15:20:40)	wavenumber(2026/05/08 15:20:40)	ramanshift(2026/05/08 15:20:40)	intensity(2026/05/08 15:20:40)
115	658.973	15175.14	3628.92	1280.000
116	658.837	15178.25	3625.81	1260.000
117	658.702	15181.37	3622.69	1265.000
118	658.567	15184.49	3619.57	1259.000
119	658.431	15187.61	3616.45	1286.000
120	658.296	15190.73	3613.33	1300.000
121	658.161	15193.85	3610.21	1277.000
122	658.026	15196.98	3607.08	1285.000
123	657.890	15200.10	3603.96	1296.000
124	657.755	15203.23	3600.83	1294.000
125	657.620	15206.36	3597.70	1283.000
126	657.484	15209.49	3594.57	1278.000
127	657.349	15212.62	3591.44	1313.000
128	657.214	15215.75	3588.31	1309.000
129	657.078	15218.88	3585.18	1285.000
130	656.943	15222.02	3582.05	1293.000
131	656.808	15225.15	3578.91	1291.000
132	656.673	15228.29	3575.77	1314.000
133	656.537	15231.43	3572.63	1299.000
134	656.402	15234.57	3569.49	1298.000
135	656.267	15237.71	3566.35	1297.000
136	656.131	15240.85	3563.21	1326.000
137	655.996	15243.99	3560.07	1327.000
138	655.861	15247.14	3556.92	1302.000
139	655.726	15250.28	3553.78	1298.000
140	655.590	15253.43	3550.63	1305.000
141	655.455	15256.58	3547.48	1310.000
142	655.320	15259.73	3544.33	1337.000
143	655.184	15262.88	3541.18	1343.000
144	655.049	15266.03	3538.03	1335.000
145	654.914	15269.19	3534.88	1321.000
146	654.778	15272.34	3531.72	1358.000
147	654.643	15275.50	3528.56	1357.000
148	654.508	15278.66	3525.41	1340.000
149	654.373	15281.81	3522.25	1335.000
150	654.237	15284.97	3519.09	1358.000
151	654.102	15288.14	3515.93	1366.000
152	653.967	15291.30	3512.76	1337.000
153	653.831	15294.46	3509.60	1339.000
154	653.696	15297.63	3506.43	1359.000
155	653.561	15300.80	3503.27	1368.000
156	653.425	15303.96	3500.10	1339.000
157	653.290	15307.13	3496.93	1355.000
158	653.155	15310.30	3493.76	1386.000
159	653.020	15313.48	3490.59	1380.000
160	652.884	15316.65	3487.41	1365.000
161	652.749	15319.82	3484.24	1380.000
162	652.614	15323.00	3481.06	1394.000
163	652.478	15326.18	3477.88	1388.000
164	652.343	15329.36	3474.71	1368.000
165	652.208	15332.54	3471.53	1367.000
166	652.073	15335.72	3468.34	1403.000
167	651.937	15338.90	3465.16	1393.000
168	651.802	15342.08	3461.98	1371.000
169	651.667	15345.27	3458.79	1379.000
170	651.531	15348.46	3455.61	1418.000
171	651.396	15351.64	3452.42	1411.000
172	651.261	15354.83	3449.23	1386.000
173	651.125	15358.02	3446.04	1376.000
174	650.990	15361.22	3442.85	1389.000
175	650.855	15364.41	3439.65	1392.000
176	650.720	15367.60	3436.46	1386.000
177	650.584	15370.80	3433.26	1386.000
178	650.449	15374.00	3430.07	1400.000
179	650.314	15377.19	3426.87	1418.000
180	650.178	15380.39	3423.67	1399.000
181	650.043	15383.60	3420.47	1377.000
182	649.908	15386.80	3417.26	1397.000
183	649.772	15390.00	3414.06	1389.000
184	649.637	15393.21	3410.85	1409.000
185	649.502	15396.41	3407.65	1386.000
186	649.367	15399.62	3404.44	1379.000
187	649.231	15402.83	3401.23	1387.000
188	649.096	15406.04	3398.02	1405.000
189	648.961	15409.25	3394.81	1380.000
190	648.825	15412.47	3391.60	1387.000
191	648.690	15415.68	3388.38	1366.000
192	648.555	15418.90	3385.16	1391.000
193	648.420	15422.11	3381.95	1405.000
194	648.284	15425.33	3378.73	1368.000
195	648.149	15428.55	3375.51	1381.000
196	648.014	15431.77	3372.29	1393.000
197	647.878	15435.00	3369.07	1378.000
198	647.743	15438.22	3365.84	1378.000
199	647.608	15441.45	3362.62	1365.000
200	647.472	15444.67	3359.39	1388.000
201	647.337	15447.90	3356.16	1374.000
202	647.202	15451.13	3352.93	1362.000
203	647.067	15454.36	3349.70	1367.000
204	646.931	15457.59	3346.47	1367.000
205	646.796	15460.83	3343.24	1372.000
206	646.661	15464.06	3340.00	1348.000
207	646.525	15467.30	3336.77	1354.000
208	646.390	15470.53	3333.53	1372.000
209	646.255	15473.77	3330.29	1373.000
210	646.120	15477.01	3327.05	1348.000
211	645.984	15480.25	3323.81	1342.000
212	645.849	15483.50	3320.56	1379.000
213	645.714	15486.74	3317.32	1364.000
214	645.578	15489.99	3314.07	1335.000
215	645.443	15493.23	3310.83	1325.000
216	645.308	15496.48	3307.58	1350.000
217	645.172	15499.73	3304.33	1368.000
218	645.037	15502.98	3301.08	1345.000
219	644.902	15506.24	3297.83	1347.000
220	644.767	15509.49	3294.57	1335.000
221	644.631	15512.74	3291.32	1374.000
222	644.496	15516.00	3288.06	1358.000
223	644.361	15519.26	3284.80	1353.000
224	644.225	15522.52	3281.54	1340.000
225	644.090	15525.78	3278.28	1337.000
226	643.955	15529.04	3275.02	1350.000
227	643.819	15532.30	3271.76	1358.000
228	643.684	15535.57	3268.49	1337.000
229	643.549	15538.84	3265.23	1337.000
230	643.414	15542.10	3261.96	1322.000
231	643.278	15545.37	3258.69	1362.000
232	643.143	15548.64	3255.42	1345.000
233	643.008	15551.91	3252.15	1324.000
234	642.872	15555.19	3248.88	1326.000
235	642.737	15558.46	3245.60	1355.000
236	642.602	15561.74	3242.33	1350.000
237	642.467	15565.01	3239.05	1320.000
238	642.331	15568.29	3235.77	1321.000
239	642.196	15571.57	3232.49	1324.000
240	642.061	15574.85	3229.21	1357.000
241	641.925	15578.14	3225.93	1314.000
242	641.790	15581.42	3222.64	1332.000
243	641.655	15584.71	3219.36	1329.000
244	641.519	15587.99	3216.07	1296.000
245	641.384	15591.28	3212.78	1321.000
246	641.249	15594.57	3209.49	1339.000
247	641.114	15597.86	3206.20	1337.000
248	640.978	15601.15	3202.91	1315.000
249	640.843	15604.45	3199.61	1300.000
250	640.708	15607.74	3196.32	1295.000
251	640.572	15611.04	3193.02	1325.000
252	640.437	15614.34	3189.73	1325.000
253	640.302	15617.64	3186.43	1299.000
254	640.166	15620.94	3183.13	1296.000
255	640.031	15624.24	3179.82	1303.000
256	639.896	15627.54	3176.52	1302.000
257	639.761	15630.85	3173.21	1274.000
258	639.625	15634.15	3169.91	1276.000
259	639.490	15637.46	3166.60	1268.000
260	639.355	15640.77	3163.29	1289.000
261	639.219	15644.08	3159.98	1271.000
262	639.084	15647.39	3156.67	1259.000
263	638.949	15650.71	3153.36	1260.000
264	638.814	15654.02	3150.04	1281.000
265	638.678	15657.34	3146.72	1272.000
266	638.543	15660.65	3143.41	1253.000
267	638.408	15663.97	3140.09	1240.000
268	638.272	15667.29	3136.77	1246.000
269	638.137	15670.62	3133.45	1272.000
270	638.002	15673.94	3130.12	1263.000
271	637.866	15677.26	3126.80	1235.000
272	637.731	15680.59	3123.47	1231.000
273	637.596	15683.92	3120.15	1259.000
274	637.461	15687.25	3116.82	1244.000
275	637.325	15690.58	3113.49	1217.000
276	637.190	15693.91	3110.15	1218.000
277	637.055	15697.24	3106.82	1219.000
278	636.919	15700.57	3103.49	1239.000
279	636.784	15703.91	3100.15	1218.000
280	636.649	15707.25	3096.81	1222.000
281	636.513	15710.59	3093.48	1232.000
282	636.378	15713.93	3090.14	1234.000
283	636.243	15717.27	3086.79	1208.000
284	636.108	15720.61	3083.45	1209.000
285	635.972	15723.96	3080.11	1211.000
286	635.837	15727.30	3076.76	1228.000
287	635.702	15730.65	3073.41	1204.000
288	635.566	15734.00	3070.06	1207.000
289	635.431	15737.35	3066.71	1233.000
290	635.296	15740.70	3063.36	1227.000
291	635.161	15744.05	3060.01	1208.000
292	635.025	15747.41	3056.66	1212.000
293	634.890	15750.76	3053.30	1238.000
294	634.755	15754.12	3049.94	1232.000
295	634.619	15757.48	3046.58	1206.000
296	634.484	15760.84	3043.22	1199.000
297	634.349	15764.20	3039.86	1193.000
298	634.213	15767.56	3036.50	1190.000
299	634.078	15770.93	3033.14	1208.000
300	633.943	15774.29	3029.77	1200.000
301	633.808	15777.66	3026.40	1192.000
302	633.672	15781.03	3023.03	1187.000
303	633.537	15784.40	3019.66	1207.000
304	633.402	15787.77	3016.29	1195.000
305	633.266	15791.14	3012.92	1193.000
306	633.131	15794.52	3009.54	1179.000
307	632.996	15797.89	3006.17	1201.000
308	632.860	15801.27	3002.79	1211.000
309	632.725	15804.65	2999.41	1186.000
310	632.590	15808.03	2996.03	1174.000
311	632.455	15811.41	2992.65	1207.000
312	632.319	15814.79	2989.27	1206.000
313	632.184	15818.18	2985.88	1188.000
314	632.049	15821.57	2982.50	1179.000
315	631.913	15824.95	2979.11	1215.000
316	631.778	15828.34	2975.72	1210.000
317	631.643	15831.73	2972.33	1179.000
318	631.508	15835.12	2968.94	1178.000
319	631.372	15838.52	2965.54	1180.000
320	631.237	15841.91	2962.15	1198.000
321	631.102	15845.31	2958.75	1208.000
322	630.966	15848.71	2955.36	1181.000
323	630.831	15852.10	2951.96	1184.000
324	630.696	15855.51	2948.56	1183.000
325	630.560	15858.91	2945.15	1208.000
326	630.425	15862.31	2941.75	1216.000
327	630.290	15865.72	2938.35	1201.000
328	630.155	15869.12	2934.94	1219.000
329	630.019	15872.53	2931.53	1233.000
330	629.884	15875.94	2928.12	1220.000
331	629.749	15879.35	2924.71	1217.000
332	629.613	15882.76	2921.30	1213.000
333	629.478	15886.18	2917.89	1242.000
334	629.343	15889.59	2914.47	1243.000
335	629.208	15893.01	2911.05	1223.000
336	629.072	15896.43	2907.64	1225.000
337	628.937	15899.85	2904.22	1250.000
338	628.802	15903.27	2900.79	1244.000
339	628.666	15906.69	2897.37	1225.000
340	628.531	15910.11	2893.95	1219.000
341	628.396	15913.54	2890.52	1226.000
342	628.260	15916.97	2887.10	1240.000
343	628.125	15920.39	2883.67	1236.000
344	627.990	15923.82	2880.24	1213.000
345	627.855	15927.26	2876.81	1215.000
346	627.719	15930.69	2873.37	1221.000
347	627.584	15934.12	2869.94	1238.000
348	627.449	15937.56	2866.50	1204.000
349	627.313	15941.00	2863.07	1215.000
350	627.178	15944.44	2859.63	1217.000
351	627.043	15947.88	2856.19	1247.000
352	626.907	15951.32	2852.74	1222.000
353	626.772	15954.76	2849.30	1219.000
354	626.637	15958.21	2845.86	1242.000
355	626.502	15961.65	2842.41	1236.000
356	626.366	15965.10	2838.96	1219.000
357	626.231	15968.55	2835.51	1173.000
358	626.096	15972.00	2832.06	1164.000
359	625.960	15975.45	2828.61	1154.000
360	625.825	15978.91	2825.16	1162.000
361	625.690	15982.36	2821.70	1138.000
362	625.555	15985.82	2818.24	1142.000
363	625.419	15989.28	2814.79	1143.000
364	625.284	15992.74	2811.33	1168.000
365	625.149	15996.20	2807.87	1149.000
366	625.013	15999.66	2804.40	1136.000
367	624.878	16003.12	2800.94	1126.000
368	624.743	16006.59	2797.47	1145.000
369	624.607	16010.06	2794.01	1157.000
370	624.472	16013.52	2790.54	1168.000
371	624.337	16016.99	2787.07	1129.000
372	624.202	16020.47	2783.60	1121.000
373	624.066	16023.94	2780.12	1155.000
374	623.931	16027.41	2776.65	1154.000
375	623.796	16030.89	2773.17	1129.000
376	623.660	16034.37	2769.69	1125.000
377	623.525	16037.85	2766.21	1159.000
378	623.390	16041.33	2762.73	1155.000
379	623.254	16044.81	2759.25	1136.000
380	623.119	16048.29	2755.77	1130.000
381	622.984	16051.78	2752.28	1125.000
382	622.849	16055.27	2748.80	1145.000
383	622.713	16058.75	2745.31	1156.000
384	622.578	16062.24	2741.82	1133.000
385	622.443	16065.74	2738.33	1132.000
386	622.307	16069.23	2734.83	1139.000
387	622.172	16072.72	2731.34	1144.000
388	622.037	16076.22	2727.84	1122.000
389	621.902	16079.72	2724.35	1134.000
390	621.766	16083.22	2720.85	1136.000
391	621.631	16086.72	2717.35	1146.000
392	621.496	16090.22	2713.84	1144.000
393	621.360	16093.72	2710.34	1117.000
394	621.225	16097.23	2706.84	1116.000
395	621.090	16100.73	2703.33	1120.000
396	620.954	16104.24	2699.82	1147.000
397	620.819	16107.75	2696.31	1117.000
398	620.684	16111.26	2692.80	1121.000
399	620.549	16114.77	2689.29	1151.000
400	620.413	16118.29	2685.77	1129.000
401	620.278	16121.80	2682.26	1116.000
402	620.143	16125.32	2678.74	1124.000
403	620.007	16128.84	2675.22	1111.000
404	619.872	16132.36	2671.70	1126.000
405	619.737	16135.88	2668.18	1113.000
406	619.601	16139.41	2664.66	1115.000
407	619.466	16142.93	2661.13	1126.000
408	619.331	16146.46	2657.60	1124.000
409	619.196	16149.99	2654.08	1117.000
410	619.060	16153.52	2650.55	1101.000
411	618.925	16157.05	2647.02	1102.000
412	618.790	16160.58	2643.48	1134.000
413	618.654	16164.11	2639.95	1129.000
414	618.519	16167.65	2636.41	1096.000
415	618.384	16171.19	2632.88	1104.000
416	618.249	16174.73	2629.34	1103.000
417	618.113	16178.27	2625.80	1120.000
418	617.978	16181.81	2622.25	1125.000
419	617.843	16185.35	2618.71	1105.000
420	617.707	16188.90	2615.17	1105.000
421	617.572	16192.44	2611.62	1130.000
422	617.437	16195.99	2608.07	1126.000
423	617.301	16199.54	2604.52	1098.000
424	617.166	16203.09	2600.97	1094.000
425	617.031	16206.64	2597.42	1100.000
426	616.896	16210.20	2593.86	1125.000
427	616.760	16213.76	2590.31	1097.000
428	616.625	16217.31	2586.75	1095.000
429	616.490	16220.87	2583.19	1120.000
430	616.354	16224.43	2579.63	1120.000
431	616.219	16227.99	2576.07	1097.000
432	616.084	16231.56	2572.50	1092.000
433	615.948	16235.12	2568.94	1124.000
434	615.813	16238.69	2565.37	1116.000
435	615.678	16242.26	2561.80	1100.000
436	615.543	16245.83	2558.23	1092.000
437	615.407	16249.40	2554.66	1102.000
438	615.272	16252.97	2551.09	1113.000
439	615.137	16256.55	2547.51	1089.000
440	615.001	16260.13	2543.94	1087.000
441	614.866	16263.70	2540.36	1094.000
442	614.731	16267.28	2536.78	1110.000
443	614.596	16270.86	2533.20	1091.000
444	614.460	16274.45	2529.62	1083.000
445	614.325	16278.03	2526.03	1083.000
446	614.190	16281.62	2522.45	1109.000
447	614.054	16285.20	2518.86	1095.000
448	613.919	16288.79	2515.27	1087.000
449	613.784	16292.38	2511.68	1085.000
450	613.648	16295.98	2508.09	1108.000
451	613.513	16299.57	2504.49	1072.000
452	613.378	16303.16	2500.90	1082.000
453	613.243	16306.76	2497.30	1112.000
454	613.107	16310.36	2493.70	1100.000
455	612.972	16313.96	2490.10	1088.000
456	612.837	16317.56	2486.50	1077.000
457	612.701	16321.16	2482.90	1075.000
458	612.566	16324.77	2479.29	1102.000
459	612.431	16328.38	2475.69	1101.000
460	612.296	16331.98	2472.08	1079.000
461	612.160	16335.59	2468.47	1079.000
462	612.025	16339.20	2464.86	1082.000
463	611.890	16342.82	2461.24	1099.000
464	611.754	16346.43	2457.63	1069.000
465	611.619	16350.05	2454.01	1070.000
466	611.484	16353.67	2450.40	1077.000
467	611.348	16357.28	2446.78	1096.000
468	611.213	16360.90	2443.16	1076.000
469	611.078	16364.53	2439.53	1066.000
470	610.943	16368.15	2435.91	1063.000
471	610.807	16371.78	2432.28	1089.000
472	610.672	16375.40	2428.66	1091.000
473	610.537	16379.03	2425.03	1066.000
474	610.401	16382.66	2421.40	1069.000
475	610.266	16386.30	2417.77	1092.000
476	610.131	16389.93	2414.13	1057.000
477	609.995	16393.56	2410.50	1066.000
478	609.860	16397.20	2406.86	1079.000
479	609.725	16400.84	2403.22	1090.000
480	609.590	16404.48	2399.58	1071.000
481	609.454	16408.12	2395.94	1066.000
482	609.319	16411.76	2392.30	1091.000
483	609.184	16415.41	2388.65	1086.000
484	609.048	16419.06	2385.01	1064.000
485	608.913	16422.70	2381.36	1066.000
486	608.778	16426.35	2377.71	1074.000
487	608.643	16430.01	2374.06	1090.000
488	608.507	16433.66	2370.40	1063.000
489	608.372	16437.31	2366.75	1059.000
490	608.237	16440.97	2363.09	1065.000
491	608.101	16444.63	2359.43	1084.000
492	607.966	16448.29	2355.77	1069.000
493	607.831	16451.95	2352.11	1064.000
494	607.695	16455.61	2348.45	1058.000
495	607.560	16459.28	2344.79	1065.000
496	607.425	16462.94	2341.12	1088.000
497	607.290	16466.61	2337.45	1048.000
498	607.154	16470.28	2333.78	1056.000
499	607.019	16473.95	2330.11	1090.000
500	606.884	16477.62	2326.44	1087.000
501	606.748	16481.30	2322.76	1049.000
502	606.613	16484.97	2319.09	1060.000
503	606.478	16488.65	2315.41	1060.000
504	606.342	16492.33	2311.73	1076.000
505	606.207	16496.01	2308.05	1056.000
506	606.072	16499.69	2304.37	1050.000
507	605.937	16503.38	2300.68	1082.000
508	605.801	16507.06	2297.00	1076.000
509	605.666	16510.75	2293.31	1046.000
510	605.531	16514.44	2289.62	1054.000
511	605.395	16518.13	2285.93	1044.000
512	605.260	16521.82	2282.24	1080.000
513	605.125	16525.52	2278.55	1070.000
514	604.990	16529.21	2274.85	1045.000
515	604.854	16532.91	2271.15	1047.000
516	604.719	16536.61	2267.45	1042.000
517	604.584	16540.31	2263.75	1076.000
518	604.448	16544.01	2260.05	1061.000
519	604.313	16547.72	2256.35	1047.000
520	604.178	16551.42	2252.64	1053.000
521	604.042	16555.13	2248.93	1070.000
522	603.907	16558.84	2245.22	1073.000
523	603.772	16562.55	2241.51	1052.000
524	603.637	16566.26	2237.80	1052.000
525	603.501	16569.97	2234.09	1052.000
526	603.366	16573.69	2230.37	1080.000
527	603.231	16577.41	2226.66	1056.000
528	603.095	16581.13	2222.94	1055.000
529	602.960	16584.85	2219.22	1051.000
530	602.825	16588.57	2215.49	1075.000
531	602.689	16592.29	2211.77	1064.000
532	602.554	16596.02	2208.04	1052.000
533	602.419	16599.74	2204.32	1047.000
534	602.284	16603.47	2200.59	1075.000
535	602.148	16607.20	2196.86	1059.000
536	602.013	16610.94	2193.12	1048.000
537	601.878	16614.67	2189.39	1049.000
538	601.742	16618.41	2185.66	1069.000
539	601.607	16622.14	2181.92	1054.000
540	601.472	16625.88	2178.18	1045.000
541	601.337	16629.62	2174.44	1044.000
542	601.201	16633.37	2170.70	1076.000
543	601.066	16637.11	2166.95	1044.000
544	600.931	16640.86	2163.21	1037.000
545	600.795	16644.60	2159.46	1043.000
546	600.660	16648.35	2155.71	1067.000
547	600.525	16652.10	2151.96	1073.000
548	600.389	16655.86	2148.21	1039.000
549	600.254	16659.61	2144.45	1047.000
550	600.119	16663.37	2140.70	1065.000
551	599.984	16667.12	2136.94	1070.000
552	599.848	16670.88	2133.18	1052.000
553	599.713	16674.64	2129.42	1043.000
554	599.578	16678.41	2125.66	1040.000
555	599.442	16682.17	2121.89	1061.000
556	599.307	16685.94	2118.13	1066.000
557	599.172	16689.70	2114.36	1043.000
558	599.036	16693.47	2110.59	1043.000
559	598.901	16697.24	2106.82	1059.000
560	598.766	16701.02	2103.04	1041.000
561	598.631	16704.79	2099.27	1032.000
562	598.495	16708.57	2095.49	1038.000
563	598.360	16712.35	2091.71	1058.000
564	598.225	16716.13	2087.94	1041.000
565	598.089	16719.91	2084.15	1041.000
566	597.954	16723.69	2080.37	1071.000
567	597.819	16727.48	2076.59	1065.000
568	597.684	16731.26	2072.80	1041.000
569	597.548	16735.05	2069.01	1036.000
570	597.413	16738.84	2065.22	1057.000
571	597.278	16742.63	2061.43	1056.000
572	597.142	16746.43	2057.64	1047.000
573	597.007	16750.22	2053.84	1041.000
574	596.872	16754.02	2050.04	1066.000
575	596.736	16757.82	2046.25	1038.000
576	596.601	16761.62	2042.45	1035.000
577	596.466	16765.42	2038.64	1036.000
578	596.331	16769.22	2034.84	1065.000
579	596.195	16773.03	2031.03	1027.000
580	596.060	16776.84	2027.23	1038.000
581	595.925	16780.64	2023.42	1061.000
582	595.789	16784.45	2019.61	1061.000
583	595.654	16788.27	2015.79	1039.000
584	595.519	16792.08	2011.98	1032.000
585	595.384	16795.90	2008.16	1066.000
586	595.248	16799.71	2004.35	1048.000
587	595.113	16803.53	2000.53	1031.000
588	594.978	16807.36	1996.71	1035.000
589	594.842	16811.18	1992.88	1053.000
590	594.707	16815.00	1989.06	1026.000
591	594.572	16818.83	1985.23	1035.000
592	594.436	16822.66	1981.40	1036.000
593	594.301	16826.49	1977.58	1060.000
594	594.166	16830.32	1973.74	1054.000
595	594.031	16834.15	1969.91	1038.000
596	593.895	16837.99	1966.08	1040.000
597	593.760	16841.82	1962.24	1039.000
598	593.625	16845.66	1958.40	1056.000
599	593.489	16849.50	1954.56	1037.000
600	593.354	16853.34	1950.72	1038.000
601	593.219	16857.19	1946.87	1030.000
602	593.083	16861.03	1943.03	1048.000
603	592.948	16864.88	1939.18	1053.000
604	592.813	16868.73	1935.33	1027.000
605	592.678	16872.58	1931.48	1023.000
606	592.542	16876.43	1927.63	1059.000
607	592.407	16880.29	1923.77	1053.000
608	592.272	16884.14	1919.92	1030.000
609	592.136	16888.00	1916.06	1027.000
610	592.001	16891.86	1912.20	1053.000
611	591.866	16895.72	1908.34	1051.000
612	591.731	16899.58	1904.48	1032.000
613	591.595	16903.45	1900.61	1028.000
614	591.460	16907.32	1896.75	1041.000
615	591.325	16911.18	1892.88	1055.000
616	591.189	16915.06	1889.01	1052.000
617	591.054	16918.93	1885.13	1032.000
618	590.919	16922.80	1881.26	1025.000
619	590.783	16926.68	1877.39	1050.000
620	590.648	16930.55	1873.51	1037.000
621	590.513	16934.43	1869.63	1032.000
622	590.378	16938.31	1865.75	1022.000
623	590.242	16942.20	1861.87	1055.000
624	590.107	16946.08	1857.98	1054.000
625	589.972	16949.97	1854.09	1032.000
626	589.836	16953.85	1850.21	1038.000
627	589.701	16957.74	1846.32	1037.000
628	589.566	16961.64	1842.43	1054.000
629	589.430	16965.53	1838.53	1022.000
630	589.295	16969.42	1834.64	1021.000
631	589.160	16973.32	1830.74	1024.000
632	589.025	16977.22	1826.84	1039.000
633	588.889	16981.12	1822.94	1034.000
634	588.754	16985.02	1819.04	1029.000
635	588.619	16988.93	1815.13	1027.000
636	588.483	16992.83	1811.23	1051.000
637	588.348	16996.74	1807.32	1048.000
638	588.213	17000.65	1803.41	1029.000
639	588.078	17004.56	1799.50	1025.000
640	587.942	17008.47	1795.59	1036.000
