Instrument:  EduRaman
The Light Source Type:  531.80nm laser/Tungsten lamp
Detector:  ERAM5X-1
Laser Power(%):  100%
Grating(g/mm):  
Slit Width:  50μm
Objective:  10x / 0.3NA
Acq. time(ms):  100
Accumulation:  1
Spectra_type:  
TimeSeq:  5
TimeCycle(ms):  100
Temperature:  -20.0℃
startPotential(V):  -0.300
pixel(2026/05/08 15:24:23)	wavelength(2026/05/08 15:24:23)	wavenumber(2026/05/08 15:24:23)	ramanshift(2026/05/08 15:24:23)	intensity(2026/05/08 15:24:23)
265	638.678	15657.34	3146.72	1208.000
266	638.543	15660.65	3143.41	1218.000
267	638.408	15663.97	3140.09	1238.000
268	638.272	15667.29	3136.77	1242.000
269	638.137	15670.62	3133.45	1204.000
270	638.002	15673.94	3130.12	1204.000
271	637.866	15677.26	3126.80	1204.000
272	637.731	15680.59	3123.47	1220.000
273	637.596	15683.92	3120.15	1215.000
274	637.461	15687.25	3116.82	1190.000
275	637.325	15690.58	3113.49	1190.000
276	637.190	15693.91	3110.15	1217.000
277	637.055	15697.24	3106.82	1212.000
278	636.919	15700.57	3103.49	1184.000
279	636.784	15703.91	3100.15	1187.000
280	636.649	15707.25	3096.81	1168.000
281	636.513	15710.59	3093.48	1209.000
282	636.378	15713.93	3090.14	1197.000
283	636.243	15717.27	3086.79	1187.000
284	636.108	15720.61	3083.45	1168.000
285	635.972	15723.96	3080.11	1193.000
286	635.837	15727.30	3076.76	1189.000
287	635.702	15730.65	3073.41	1169.000
288	635.566	15734.00	3070.06	1160.000
289	635.431	15737.35	3066.71	1174.000
290	635.296	15740.70	3063.36	1191.000
291	635.161	15744.05	3060.01	1172.000
292	635.025	15747.41	3056.66	1160.000
293	634.890	15750.76	3053.30	1154.000
294	634.755	15754.12	3049.94	1165.000
295	634.619	15757.48	3046.58	1152.000
296	634.484	15760.84	3043.22	1157.000
297	634.349	15764.20	3039.86	1158.000
298	634.213	15767.56	3036.50	1168.000
299	634.078	15770.93	3033.14	1163.000
300	633.943	15774.29	3029.77	1143.000
301	633.808	15777.66	3026.40	1138.000
302	633.672	15781.03	3023.03	1139.000
303	633.537	15784.40	3019.66	1165.000
304	633.402	15787.77	3016.29	1159.000
305	633.266	15791.14	3012.92	1148.000
306	633.131	15794.52	3009.54	1135.000
307	632.996	15797.89	3006.17	1159.000
308	632.860	15801.27	3002.79	1151.000
309	632.725	15804.65	2999.41	1131.000
310	632.590	15808.03	2996.03	1134.000
311	632.455	15811.41	2992.65	1170.000
312	632.319	15814.79	2989.27	1164.000
313	632.184	15818.18	2985.88	1134.000
314	632.049	15821.57	2982.50	1140.000
315	631.913	15824.95	2979.11	1164.000
316	631.778	15828.34	2975.72	1159.000
317	631.643	15831.73	2972.33	1141.000
318	631.508	15835.12	2968.94	1138.000
319	631.372	15838.52	2965.54	1172.000
320	631.237	15841.91	2962.15	1162.000
321	631.102	15845.31	2958.75	1139.000
322	630.966	15848.71	2955.36	1137.000
323	630.831	15852.10	2951.96	1158.000
324	630.696	15855.51	2948.56	1167.000
325	630.560	15858.91	2945.15	1145.000
326	630.425	15862.31	2941.75	1150.000
327	630.290	15865.72	2938.35	1169.000
328	630.155	15869.12	2934.94	1186.000
329	630.019	15872.53	2931.53	1161.000
330	629.884	15875.94	2928.12	1156.000
331	629.749	15879.35	2924.71	1168.000
332	629.613	15882.76	2921.30	1193.000
333	629.478	15886.18	2917.89	1188.000
334	629.343	15889.59	2914.47	1161.000
335	629.208	15893.01	2911.05	1159.000
336	629.072	15896.43	2907.64	1197.000
337	628.937	15899.85	2904.22	1193.000
338	628.802	15903.27	2900.79	1178.000
339	628.666	15906.69	2897.37	1173.000
340	628.531	15910.11	2893.95	1174.000
341	628.396	15913.54	2890.52	1189.000
342	628.260	15916.97	2887.10	1190.000
343	628.125	15920.39	2883.67	1162.000
344	627.990	15923.82	2880.24	1160.000
345	627.855	15927.26	2876.81	1190.000
346	627.719	15930.69	2873.37	1191.000
347	627.584	15934.12	2869.94	1156.000
348	627.449	15937.56	2866.50	1161.000
349	627.313	15941.00	2863.07	1161.000
350	627.178	15944.44	2859.63	1186.000
351	627.043	15947.88	2856.19	1192.000
352	626.907	15951.32	2852.74	1159.000
353	626.772	15954.76	2849.30	1177.000
354	626.637	15958.21	2845.86	1169.000
355	626.502	15961.65	2842.41	1181.000
356	626.366	15965.10	2838.96	1170.000
357	626.231	15968.55	2835.51	1138.000
358	626.096	15972.00	2832.06	1124.000
359	625.960	15975.45	2828.61	1140.000
360	625.825	15978.91	2825.16	1128.000
361	625.690	15982.36	2821.70	1106.000
362	625.555	15985.82	2818.24	1105.000
363	625.419	15989.28	2814.79	1127.000
364	625.284	15992.74	2811.33	1129.000
365	625.149	15996.20	2807.87	1111.000
366	625.013	15999.66	2804.40	1104.000
367	624.878	16003.12	2800.94	1097.000
368	624.743	16006.59	2797.47	1125.000
369	624.607	16010.06	2794.01	1129.000
370	624.472	16013.52	2790.54	1095.000
371	624.337	16016.99	2787.07	1090.000
372	624.202	16020.47	2783.60	1130.000
373	624.066	16023.94	2780.12	1121.000
374	623.931	16027.41	2776.65	1100.000
375	623.796	16030.89	2773.17	1086.000
376	623.660	16034.37	2769.69	1091.000
377	623.525	16037.85	2766.21	1118.000
378	623.390	16041.33	2762.73	1116.000
379	623.254	16044.81	2759.25	1091.000
380	623.119	16048.29	2755.77	1088.000
381	622.984	16051.78	2752.28	1088.000
382	622.849	16055.27	2748.80	1122.000
383	622.713	16058.75	2745.31	1092.000
384	622.578	16062.24	2741.82	1101.000
385	622.443	16065.74	2738.33	1110.000
386	622.307	16069.23	2734.83	1116.000
387	622.172	16072.72	2731.34	1113.000
388	622.037	16076.22	2727.84	1094.000
389	621.902	16079.72	2724.35	1099.000
390	621.766	16083.22	2720.85	1128.000
391	621.631	16086.72	2717.35	1098.000
392	621.496	16090.22	2713.84	1090.000
393	621.360	16093.72	2710.34	1096.000
394	621.225	16097.23	2706.84	1110.000
395	621.090	16100.73	2703.33	1097.000
396	620.954	16104.24	2699.82	1087.000
397	620.819	16107.75	2696.31	1086.000
398	620.684	16111.26	2692.80	1100.000
399	620.549	16114.77	2689.29	1110.000
400	620.413	16118.29	2685.77	1077.000
401	620.278	16121.80	2682.26	1081.000
402	620.143	16125.32	2678.74	1117.000
403	620.007	16128.84	2675.22	1110.000
404	619.872	16132.36	2671.70	1081.000
405	619.737	16135.88	2668.18	1080.000
406	619.601	16139.41	2664.66	1079.000
407	619.466	16142.93	2661.13	1103.000
408	619.331	16146.46	2657.60	1071.000
409	619.196	16149.99	2654.08	1070.000
410	619.060	16153.52	2650.55	1071.000
411	618.925	16157.05	2647.02	1092.000
412	618.790	16160.58	2643.48	1084.000
413	618.654	16164.11	2639.95	1069.000
414	618.519	16167.65	2636.41	1077.000
415	618.384	16171.19	2632.88	1099.000
416	618.249	16174.73	2629.34	1077.000
417	618.113	16178.27	2625.80	1071.000
418	617.978	16181.81	2622.25	1066.000
419	617.843	16185.35	2618.71	1096.000
420	617.707	16188.90	2615.17	1065.000
421	617.572	16192.44	2611.62	1068.000
422	617.437	16195.99	2608.07	1099.000
423	617.301	16199.54	2604.52	1094.000
424	617.166	16203.09	2600.97	1061.000
425	617.031	16206.64	2597.42	1066.000
426	616.896	16210.20	2593.86	1071.000
427	616.760	16213.76	2590.31	1082.000
428	616.625	16217.31	2586.75	1070.000
429	616.490	16220.87	2583.19	1068.000
430	616.354	16224.43	2579.63	1064.000
431	616.219	16227.99	2576.07	1090.000
432	616.084	16231.56	2572.50	1068.000
433	615.948	16235.12	2568.94	1066.000
434	615.813	16238.69	2565.37	1062.000
435	615.678	16242.26	2561.80	1095.000
436	615.543	16245.83	2558.23	1086.000
437	615.407	16249.40	2554.66	1067.000
438	615.272	16252.97	2551.09	1061.000
439	615.137	16256.55	2547.51	1061.000
440	615.001	16260.13	2543.94	1085.000
441	614.866	16263.70	2540.36	1091.000
442	614.731	16267.28	2536.78	1062.000
443	614.596	16270.86	2533.20	1063.000
444	614.460	16274.45	2529.62	1093.000
445	614.325	16278.03	2526.03	1081.000
446	614.190	16281.62	2522.45	1068.000
447	614.054	16285.20	2518.86	1050.000
448	613.919	16288.79	2515.27	1080.000
449	613.784	16292.38	2511.68	1082.000
450	613.648	16295.98	2508.09	1055.000
451	613.513	16299.57	2504.49	1056.000
452	613.378	16303.16	2500.90	1082.000
453	613.243	16306.76	2497.30	1079.000
454	613.107	16310.36	2493.70	1048.000
455	612.972	16313.96	2490.10	1060.000
456	612.837	16317.56	2486.50	1081.000
457	612.701	16321.16	2482.90	1073.000
458	612.566	16324.77	2479.29	1058.000
459	612.431	16328.38	2475.69	1054.000
460	612.296	16331.98	2472.08	1056.000
461	612.160	16335.59	2468.47	1077.000
462	612.025	16339.20	2464.86	1068.000
463	611.890	16342.82	2461.24	1047.000
464	611.754	16346.43	2457.63	1044.000
465	611.619	16350.05	2454.01	1080.000
466	611.484	16353.67	2450.40	1069.000
467	611.348	16357.28	2446.78	1063.000
468	611.213	16360.90	2443.16	1042.000
469	611.078	16364.53	2439.53	1036.000
470	610.943	16368.15	2435.91	1064.000
471	610.807	16371.78	2432.28	1051.000
472	610.672	16375.40	2428.66	1048.000
473	610.537	16379.03	2425.03	1039.000
474	610.401	16382.66	2421.40	1071.000
475	610.266	16386.30	2417.77	1076.000
476	610.131	16389.93	2414.13	1043.000
477	609.995	16393.56	2410.50	1048.000
478	609.860	16397.20	2406.86	1069.000
479	609.725	16400.84	2403.22	1067.000
480	609.590	16404.48	2399.58	1044.000
481	609.454	16408.12	2395.94	1045.000
482	609.319	16411.76	2392.30	1050.000
483	609.184	16415.41	2388.65	1068.000
484	609.048	16419.06	2385.01	1045.000
485	608.913	16422.70	2381.36	1046.000
486	608.778	16426.35	2377.71	1072.000
487	608.643	16430.01	2374.06	1059.000
488	608.507	16433.66	2370.40	1045.000
489	608.372	16437.31	2366.75	1033.000
490	608.237	16440.97	2363.09	1064.000
491	608.101	16444.63	2359.43	1064.000
492	607.966	16448.29	2355.77	1035.000
493	607.831	16451.95	2352.11	1041.000
494	607.695	16455.61	2348.45	1063.000
495	607.560	16459.28	2344.79	1052.000
496	607.425	16462.94	2341.12	1042.000
497	607.290	16466.61	2337.45	1036.000
498	607.154	16470.28	2333.78	1071.000
499	607.019	16473.95	2330.11	1057.000
500	606.884	16477.62	2326.44	1037.000
501	606.748	16481.30	2322.76	1033.000
502	606.613	16484.97	2319.09	1072.000
503	606.478	16488.65	2315.41	1054.000
504	606.342	16492.33	2311.73	1035.000
505	606.207	16496.01	2308.05	1036.000
506	606.072	16499.69	2304.37	1055.000
507	605.937	16503.38	2300.68	1061.000
508	605.801	16507.06	2297.00	1035.000
509	605.666	16510.75	2293.31	1035.000
510	605.531	16514.44	2289.62	1041.000
511	605.395	16518.13	2285.93	1054.000
512	605.260	16521.82	2282.24	1055.000
513	605.125	16525.52	2278.55	1031.000
514	604.990	16529.21	2274.85	1036.000
515	604.854	16532.91	2271.15	1061.000
516	604.719	16536.61	2267.45	1061.000
517	604.584	16540.31	2263.75	1033.000
518	604.448	16544.01	2260.05	1029.000
519	604.313	16547.72	2256.35	1037.000
520	604.178	16551.42	2252.64	1058.000
521	604.042	16555.13	2248.93	1039.000
522	603.907	16558.84	2245.22	1029.000
523	603.772	16562.55	2241.51	1031.000
524	603.637	16566.26	2237.80	1061.000
525	603.501	16569.97	2234.09	1063.000
526	603.366	16573.69	2230.37	1040.000
527	603.231	16577.41	2226.66	1039.000
528	603.095	16581.13	2222.94	1068.000
529	602.960	16584.85	2219.22	1055.000
530	602.825	16588.57	2215.49	1040.000
531	602.689	16592.29	2211.77	1036.000
532	602.554	16596.02	2208.04	1030.000
533	602.419	16599.74	2204.32	1058.000
534	602.284	16603.47	2200.59	1028.000
535	602.148	16607.20	2196.86	1028.000
536	602.013	16610.94	2193.12	1034.000
537	601.878	16614.67	2189.39	1053.000
538	601.742	16618.41	2185.66	1049.000
539	601.607	16622.14	2181.92	1032.000
540	601.472	16625.88	2178.18	1030.000
541	601.337	16629.62	2174.44	1066.000
542	601.201	16633.37	2170.70	1052.000
543	601.066	16637.11	2166.95	1042.000
544	600.931	16640.86	2163.21	1034.000
545	600.795	16644.60	2159.46	1032.000
546	600.660	16648.35	2155.71	1055.000
547	600.525	16652.10	2151.96	1035.000
548	600.389	16655.86	2148.21	1025.000
549	600.254	16659.61	2144.45	1030.000
550	600.119	16663.37	2140.70	1029.000
551	599.984	16667.12	2136.94	1051.000
552	599.848	16670.88	2133.18	1040.000
553	599.713	16674.64	2129.42	1036.000
554	599.578	16678.41	2125.66	1026.000
555	599.442	16682.17	2121.89	1057.000
556	599.307	16685.94	2118.13	1044.000
557	599.172	16689.70	2114.36	1023.000
558	599.036	16693.47	2110.59	1016.000
559	598.901	16697.24	2106.82	1056.000
560	598.766	16701.02	2103.04	1051.000
561	598.631	16704.79	2099.27	1034.000
562	598.495	16708.57	2095.49	1029.000
563	598.360	16712.35	2091.71	1040.000
564	598.225	16716.13	2087.94	1055.000
565	598.089	16719.91	2084.15	1026.000
566	597.954	16723.69	2080.37	1031.000
567	597.819	16727.48	2076.59	1028.000
568	597.684	16731.26	2072.80	1030.000
569	597.548	16735.05	2069.01	1050.000
570	597.413	16738.84	2065.22	1037.000
571	597.278	16742.63	2061.43	1028.000
572	597.142	16746.43	2057.64	1028.000
573	597.007	16750.22	2053.84	1054.000
574	596.872	16754.02	2050.04	1025.000
575	596.736	16757.82	2046.25	1016.000
576	596.601	16761.62	2042.45	1033.000
577	596.466	16765.42	2038.64	1047.000
578	596.331	16769.22	2034.84	1041.000
579	596.195	16773.03	2031.03	1019.000
580	596.060	16776.84	2027.23	1021.000
581	595.925	16780.64	2023.42	1042.000
582	595.789	16784.45	2019.61	1046.000
583	595.654	16788.27	2015.79	1026.000
584	595.519	16792.08	2011.98	1026.000
585	595.384	16795.90	2008.16	1043.000
586	595.248	16799.71	2004.35	1049.000
587	595.113	16803.53	2000.53	1015.000
588	594.978	16807.36	1996.71	1016.000
589	594.842	16811.18	1992.88	1043.000
590	594.707	16815.00	1989.06	1049.000
591	594.572	16818.83	1985.23	1031.000
592	594.436	16822.66	1981.40	1025.000
593	594.301	16826.49	1977.58	1055.000
594	594.166	16830.32	1973.74	1050.000
595	594.031	16834.15	1969.91	1019.000
596	593.895	16837.99	1966.08	1028.000
597	593.760	16841.82	1962.24	1034.000
598	593.625	16845.66	1958.40	1046.000
599	593.489	16849.50	1954.56	1014.000
600	593.354	16853.34	1950.72	1016.000
601	593.219	16857.19	1946.87	1020.000
602	593.083	16861.03	1943.03	1042.000
603	592.948	16864.88	1939.18	1038.000
604	592.813	16868.73	1935.33	1028.000
605	592.678	16872.58	1931.48	1025.000
606	592.542	16876.43	1927.63	1044.000
607	592.407	16880.29	1923.77	1028.000
608	592.272	16884.14	1919.92	1020.000
609	592.136	16888.00	1916.06	1016.000
610	592.001	16891.86	1912.20	1012.000
611	591.866	16895.72	1908.34	1049.000
612	591.731	16899.58	1904.48	1035.000
613	591.595	16903.45	1900.61	1011.000
614	591.460	16907.32	1896.75	1023.000
615	591.325	16911.18	1892.88	1011.000
616	591.189	16915.06	1889.01	1038.000
617	591.054	16918.93	1885.13	1012.000
618	590.919	16922.80	1881.26	1022.000
619	590.783	16926.68	1877.39	1043.000
620	590.648	16930.55	1873.51	1045.000
621	590.513	16934.43	1869.63	1010.000
622	590.378	16938.31	1865.75	1017.000
623	590.242	16942.20	1861.87	1011.000
624	590.107	16946.08	1857.98	1041.000
625	589.972	16949.97	1854.09	1023.000
626	589.836	16953.85	1850.21	1017.000
627	589.701	16957.74	1846.32	1027.000
628	589.566	16961.64	1842.43	1045.000
629	589.430	16965.53	1838.53	1010.000
630	589.295	16969.42	1834.64	1016.000
631	589.160	16973.32	1830.74	1019.000
632	589.025	16977.22	1826.84	1050.000
633	588.889	16981.12	1822.94	1010.000
634	588.754	16985.02	1819.04	1019.000
635	588.619	16988.93	1815.13	1028.000
636	588.483	16992.83	1811.23	1038.000
637	588.348	16996.74	1807.32	1015.000
638	588.213	17000.65	1803.41	1019.000
639	588.078	17004.56	1799.50	1019.000
640	587.942	17008.47	1795.59	1044.000
