Instrument:  EduRaman Pro
The Light Source Type:  531.85nm laser/Tungsten lamp
Detector:  ERAM7X-1
Laser Power(%):  100%
Grating(g/mm):  1200
Slit Width:  50μm
Objective:  10x / 0.3NA
Acq. time(ms):  1000
Accumulation:  1
Spectra_type:  0-2000cm⁻¹
TimeSeq:  5
TimeCycle(ms):  100
Temperature:  10.1℃
pixel(2026/05/08 10:38:13)	wavelength(2026/05/08 10:38:13)	wavenumber(2026/05/08 10:38:13)	ramanshift(2026/05/08 10:38:13)	intensity(2026/05/08 10:38:13)
88	542.845	18421.47	380.83	1865.000
89	542.925	18418.76	383.53	1878.000
90	543.004	18416.05	386.24	1868.000
91	543.084	18413.35	388.94	1920.000
92	543.164	18410.64	391.65	2031.000
93	543.244	18407.94	394.35	2119.000
94	543.324	18405.24	397.06	2228.000
95	543.403	18402.54	399.76	2563.000
96	543.483	18399.84	402.46	3048.000
97	543.563	18397.13	405.16	3663.000
98	543.643	18394.43	407.86	4532.000
99	543.722	18391.74	410.56	5373.000
100	543.802	18389.04	413.26	5918.000
101	543.882	18386.34	415.95	6136.000
102	543.962	18383.64	418.65	6299.000
103	544.042	18380.95	421.35	6469.000
104	544.121	18378.25	424.04	6162.000
105	544.201	18375.56	426.74	5592.000
106	544.281	18372.86	429.43	5042.000
107	544.361	18370.17	432.12	5091.000
108	544.441	18367.48	434.81	5764.000
109	544.520	18364.79	437.51	6710.000
110	544.600	18362.10	440.20	6918.000
111	544.680	18359.41	442.89	6318.000
112	544.760	18356.72	445.58	5207.000
113	544.839	18354.03	448.26	4232.000
114	544.919	18351.34	450.95	3661.000
115	544.999	18348.66	453.64	3289.000
116	545.079	18345.97	456.32	3118.000
117	545.159	18343.28	459.01	3083.000
118	545.238	18340.60	461.69	3086.000
119	545.318	18337.92	464.38	3045.000
120	545.398	18335.23	467.06	2936.000
121	545.478	18332.55	469.74	2814.000
122	545.558	18329.87	472.42	2623.000
123	545.637	18327.19	475.11	2526.000
124	545.717	18324.51	477.79	2384.000
125	545.797	18321.83	480.46	2351.000
126	545.877	18319.15	483.14	2316.000
127	545.957	18316.47	485.82	2365.000
128	546.036	18313.80	488.50	2436.000
129	546.116	18311.12	491.17	2320.000
130	546.196	18308.44	493.85	2182.000
131	546.276	18305.77	496.52	2049.000
132	546.356	18303.10	499.20	2036.000
133	546.435	18300.42	501.87	2024.000
134	546.515	18297.75	504.54	2135.000
135	546.595	18295.08	507.22	2345.000
136	546.675	18292.41	509.89	2517.000
137	546.755	18289.74	512.56	2670.000
138	546.835	18287.07	515.23	2694.000
139	546.914	18284.40	517.90	2804.000
140	546.994	18281.73	520.56	3010.000
141	547.074	18279.06	523.23	3664.000
142	547.154	18276.40	525.90	4485.000
143	547.234	18273.73	528.56	5006.000
144	547.313	18271.07	531.23	4918.000
145	547.393	18268.40	533.89	4211.000
146	547.473	18265.74	536.56	3407.000
147	547.553	18263.08	539.22	2712.000
148	547.633	18260.41	541.88	2231.000
149	547.713	18257.75	544.54	2027.000
150	547.792	18255.09	547.20	1894.000
151	547.872	18252.43	549.86	1716.000
152	547.952	18249.77	552.52	1724.000
153	548.032	18247.12	555.18	1784.000
154	548.112	18244.46	557.84	1919.000
155	548.191	18241.80	560.49	2014.000
156	548.271	18239.15	563.15	2054.000
157	548.351	18236.49	565.80	1970.000
158	548.431	18233.84	568.46	1830.000
159	548.511	18231.18	571.11	1815.000
160	548.591	18228.53	573.77	1881.000
161	548.670	18225.88	576.42	2013.000
162	548.750	18223.22	579.07	2039.000
163	548.830	18220.57	581.72	1901.000
164	548.910	18217.92	584.37	1714.000
165	548.990	18215.27	587.02	1596.000
166	549.070	18212.63	589.67	1611.000
167	549.149	18209.98	592.32	1585.000
168	549.229	18207.33	594.96	1540.000
169	549.309	18204.69	597.61	1469.000
170	549.389	18202.04	600.25	1446.000
171	549.469	18199.39	602.90	1396.000
172	549.549	18196.75	605.54	1355.000
173	549.628	18194.11	608.19	1360.000
174	549.708	18191.47	610.83	1395.000
175	549.788	18188.82	613.47	1457.000
176	549.868	18186.18	616.11	1474.000
177	549.948	18183.54	618.75	1446.000
178	550.028	18180.90	621.39	1513.000
179	550.108	18178.26	624.03	1557.000
180	550.187	18175.63	626.67	1664.000
181	550.267	18172.99	629.31	1688.000
182	550.347	18170.35	631.94	1555.000
183	550.427	18167.72	634.58	1485.000
184	550.507	18165.08	637.21	1410.000
185	550.587	18162.45	639.85	1434.000
186	550.666	18159.81	642.48	1403.000
187	550.746	18157.18	645.11	1439.000
188	550.826	18154.55	647.75	1507.000
189	550.906	18151.92	650.38	1522.000
190	550.986	18149.28	653.01	1577.000
191	551.066	18146.65	655.64	1792.000
192	551.146	18144.03	658.27	2033.000
193	551.225	18141.40	660.90	2293.000
194	551.305	18138.77	663.52	2358.000
195	551.385	18136.14	666.15	2218.000
196	551.465	18133.52	668.78	1925.000
197	551.545	18130.89	671.40	1712.000
198	551.625	18128.27	674.03	1623.000
199	551.705	18125.64	676.65	1533.000
200	551.784	18123.02	679.28	1493.000
201	551.864	18120.40	681.90	1480.000
202	551.944	18117.77	684.52	1483.000
203	552.024	18115.15	687.14	1472.000
204	552.104	18112.53	689.76	1490.000
205	552.184	18109.91	692.38	1564.000
206	552.264	18107.29	695.00	1667.000
207	552.344	18104.68	697.62	1757.000
208	552.423	18102.06	700.24	1838.000
209	552.503	18099.44	702.85	1879.000
210	552.583	18096.83	705.47	1767.000
211	552.663	18094.21	708.08	1620.000
212	552.743	18091.60	710.70	1616.000
213	552.823	18088.98	713.31	1612.000
214	552.903	18086.37	715.92	1627.000
215	552.982	18083.76	718.54	1651.000
216	553.062	18081.15	721.15	1846.000
217	553.142	18078.53	723.76	2081.000
218	553.222	18075.92	726.37	2336.000
219	553.302	18073.31	728.98	2517.000
220	553.382	18070.71	731.59	2719.000
221	553.462	18068.10	734.20	3165.000
222	553.542	18065.49	736.80	3033.000
223	553.621	18062.88	739.41	2435.000
224	553.701	18060.28	742.01	2021.000
225	553.781	18057.67	744.62	1916.000
226	553.861	18055.07	747.22	2040.000
227	553.941	18052.47	749.83	2315.000
228	554.021	18049.86	752.43	2678.000
229	554.101	18047.26	755.03	2801.000
230	554.181	18044.66	757.63	2984.000
231	554.260	18042.06	760.23	3568.000
232	554.340	18039.46	762.83	3582.000
233	554.420	18036.86	765.43	2835.000
234	554.500	18034.26	768.03	2294.000
235	554.580	18031.66	770.63	2250.000
236	554.660	18029.07	773.23	2527.000
237	554.740	18026.47	775.82	2923.000
238	554.820	18023.88	778.42	3171.000
239	554.900	18021.28	781.01	3385.000
240	554.979	18018.69	783.61	3683.000
241	555.059	18016.09	786.20	4263.000
242	555.139	18013.50	788.79	4924.000
243	555.219	18010.91	791.38	5687.000
244	555.299	18008.32	793.98	6475.000
245	555.379	18005.73	796.57	7377.000
246	555.459	18003.14	799.16	8222.000
247	555.539	18000.55	801.75	8512.000
248	555.619	17997.96	804.33	7912.000
249	555.698	17995.37	806.92	6642.000
250	555.778	17992.79	809.51	5271.000
251	555.858	17990.20	812.09	4147.000
252	555.938	17987.61	814.68	3352.000
253	556.018	17985.03	817.26	2873.000
254	556.098	17982.45	819.85	2682.000
255	556.178	17979.86	822.43	2605.000
256	556.258	17977.28	825.01	2571.000
257	556.338	17974.70	827.59	2606.000
258	556.417	17972.12	830.18	2648.000
259	556.497	17969.54	832.76	2564.000
260	556.577	17966.96	835.34	2455.000
261	556.657	17964.38	837.91	2383.000
262	556.737	17961.80	840.49	2380.000
263	556.817	17959.22	843.07	2334.000
264	556.897	17956.65	845.65	2386.000
265	556.977	17954.07	848.22	2415.000
266	557.057	17951.50	850.80	2368.000
267	557.137	17948.92	853.37	2233.000
268	557.216	17946.35	855.95	2098.000
269	557.296	17943.77	858.52	1987.000
270	557.376	17941.20	861.09	1856.000
271	557.456	17938.63	863.66	1781.000
272	557.536	17936.06	866.23	1768.000
273	557.616	17933.49	868.80	1768.000
274	557.696	17930.92	871.37	1767.000
275	557.776	17928.35	873.94	1784.000
276	557.856	17925.78	876.51	1791.000
277	557.936	17923.22	879.08	1806.000
278	558.015	17920.65	881.64	1819.000
279	558.095	17918.08	884.21	1834.000
280	558.175	17915.52	886.78	1922.000
281	558.255	17912.95	889.34	1970.000
282	558.335	17910.39	891.90	2073.000
283	558.415	17907.83	894.47	2210.000
284	558.495	17905.27	897.03	2336.000
285	558.575	17902.70	899.59	2691.000
286	558.655	17900.14	902.15	3198.000
287	558.735	17897.58	904.71	3686.000
288	558.815	17895.02	907.27	3805.000
289	558.894	17892.46	909.83	3754.000
290	558.974	17889.91	912.39	4206.000
291	559.054	17887.35	914.94	5598.000
292	559.134	17884.79	917.50	6927.000
293	559.214	17882.24	920.06	6598.000
294	559.294	17879.68	922.61	4954.000
295	559.374	17877.13	925.17	3502.000
296	559.454	17874.57	927.72	3001.000
297	559.534	17872.02	930.27	3005.000
298	559.614	17869.47	932.83	3114.000
299	559.694	17866.92	935.38	3532.000
300	559.774	17864.37	937.93	4213.000
301	559.853	17861.82	940.48	4673.000
302	559.933	17859.27	943.03	4559.000
303	560.013	17856.72	945.58	3905.000
304	560.093	17854.17	948.12	3151.000
305	560.173	17851.62	950.67	2584.000
306	560.253	17849.08	953.22	2363.000
307	560.333	17846.53	955.76	2354.000
308	560.413	17843.99	958.31	2347.000
309	560.493	17841.44	960.85	2385.000
310	560.573	17838.90	963.40	2436.000
311	560.653	17836.35	965.94	2509.000
312	560.733	17833.81	968.48	2594.000
313	560.813	17831.27	971.02	2681.000
314	560.892	17828.73	973.56	2809.000
315	560.972	17826.19	976.10	2910.000
316	561.052	17823.65	978.64	2939.000
317	561.132	17821.11	981.18	3015.000
318	561.212	17818.57	983.72	3191.000
319	561.292	17816.04	986.26	3336.000
320	561.372	17813.50	988.79	3507.000
321	561.452	17810.96	991.33	3440.000
322	561.532	17808.43	993.87	3272.000
323	561.612	17805.89	996.40	3392.000
324	561.692	17803.36	998.93	4491.000
325	561.772	17800.83	1001.47	5432.000
326	561.852	17798.29	1004.00	4590.000
327	561.932	17795.76	1006.53	2951.000
328	562.011	17793.23	1009.06	2265.000
329	562.091	17790.70	1011.59	2115.000
330	562.171	17788.17	1014.12	2048.000
331	562.251	17785.64	1016.65	2040.000
332	562.331	17783.11	1019.18	2061.000
333	562.411	17780.59	1021.71	1987.000
334	562.491	17778.06	1024.23	1972.000
335	562.571	17775.53	1026.76	2097.000
336	562.651	17773.01	1029.28	2263.000
337	562.731	17770.48	1031.81	2322.000
338	562.811	17767.96	1034.33	2273.000
339	562.891	17765.44	1036.86	2213.000
340	562.971	17762.92	1039.38	2062.000
341	563.051	17760.39	1041.90	1995.000
342	563.131	17757.87	1044.42	1988.000
343	563.210	17755.35	1046.94	1989.000
344	563.290	17752.83	1049.46	1966.000
345	563.370	17750.31	1051.98	1967.000
346	563.450	17747.80	1054.50	2010.000
347	563.530	17745.28	1057.02	2011.000
348	563.610	17742.76	1059.53	2011.000
349	563.690	17740.24	1062.05	2071.000
350	563.770	17737.73	1064.56	2070.000
351	563.850	17735.21	1067.08	2058.000
352	563.930	17732.70	1069.59	2035.000
353	564.010	17730.19	1072.11	2047.000
354	564.090	17727.67	1074.62	2025.000
355	564.170	17725.16	1077.13	2030.000
356	564.250	17722.65	1079.64	2070.000
357	564.330	17720.14	1082.15	2127.000
358	564.410	17717.63	1084.66	2089.000
359	564.489	17715.12	1087.17	2087.000
360	564.569	17712.61	1089.68	2108.000
361	564.649	17710.11	1092.19	2125.000
362	564.729	17707.60	1094.70	2095.000
363	564.809	17705.09	1097.20	2153.000
364	564.889	17702.59	1099.71	2174.000
365	564.969	17700.08	1102.21	2150.000
366	565.049	17697.58	1104.72	2164.000
367	565.129	17695.07	1107.22	2241.000
368	565.209	17692.57	1109.72	2295.000
369	565.289	17690.07	1112.22	2313.000
370	565.369	17687.57	1114.73	2447.000
371	565.449	17685.07	1117.23	2535.000
372	565.529	17682.57	1119.73	2592.000
373	565.609	17680.07	1122.23	2611.000
374	565.689	17677.57	1124.73	2723.000
375	565.769	17675.07	1127.22	2697.000
376	565.849	17672.57	1129.72	2728.000
377	565.928	17670.08	1132.22	2779.000
378	566.008	17667.58	1134.71	2904.000
379	566.088	17665.09	1137.21	2994.000
380	566.168	17662.59	1139.70	3131.000
381	566.248	17660.10	1142.20	3250.000
382	566.328	17657.60	1144.69	3309.000
383	566.408	17655.11	1147.18	3407.000
384	566.488	17652.62	1149.67	3603.000
385	566.568	17650.13	1152.16	3929.000
386	566.648	17647.64	1154.65	4488.000
387	566.728	17645.15	1157.14	5192.000
388	566.808	17642.66	1159.63	6103.000
389	566.888	17640.17	1162.12	7131.000
390	566.968	17637.68	1164.61	8393.000
391	567.048	17635.20	1167.10	10327.000
392	567.128	17632.71	1169.58	12709.000
393	567.208	17630.23	1172.07	14625.000
394	567.288	17627.74	1174.55	15187.000
395	567.368	17625.26	1177.04	14677.000
396	567.448	17622.77	1179.52	13528.000
397	567.528	17620.29	1182.00	12363.000
398	567.607	17617.81	1184.48	11129.000
399	567.687	17615.33	1186.97	9726.000
400	567.767	17612.85	1189.45	8395.000
401	567.847	17610.37	1191.93	7204.000
402	567.927	17607.89	1194.41	6156.000
403	568.007	17605.41	1196.88	5355.000
404	568.087	17602.93	1199.36	4844.000
405	568.167	17600.45	1201.84	4676.000
406	568.247	17597.98	1204.32	4882.000
407	568.327	17595.50	1206.79	5183.000
408	568.407	17593.03	1209.27	5939.000
409	568.487	17590.55	1211.74	7469.000
410	568.567	17588.08	1214.21	10115.000
411	568.647	17585.61	1216.69	13615.000
412	568.727	17583.13	1219.16	15431.000
413	568.807	17580.66	1221.63	13909.000
414	568.887	17578.19	1224.10	10302.000
415	568.967	17575.72	1226.57	7347.000
416	569.047	17573.25	1229.04	5710.000
417	569.127	17570.78	1231.51	4733.000
418	569.207	17568.31	1233.98	4017.000
419	569.287	17565.85	1236.45	3524.000
420	569.366	17563.38	1238.91	3246.000
421	569.446	17560.91	1241.38	3108.000
422	569.526	17558.45	1243.85	3034.000
423	569.606	17555.98	1246.31	2924.000
424	569.686	17553.52	1248.77	2926.000
425	569.766	17551.06	1251.24	2897.000
426	569.846	17548.59	1253.70	2906.000
427	569.926	17546.13	1256.16	2895.000
428	570.006	17543.67	1258.62	2975.000
429	570.086	17541.21	1261.08	3054.000
430	570.166	17538.75	1263.54	3069.000
431	570.246	17536.29	1266.00	3222.000
432	570.326	17533.83	1268.46	3390.000
433	570.406	17531.37	1270.92	3629.000
434	570.486	17528.92	1273.38	3915.000
435	570.566	17526.46	1275.83	4300.000
436	570.646	17524.00	1278.29	4782.000
437	570.726	17521.55	1280.75	5451.000
438	570.806	17519.09	1283.20	6369.000
439	570.886	17516.64	1285.65	7770.000
440	570.966	17514.19	1288.11	9572.000
441	571.046	17511.73	1290.56	11574.000
442	571.126	17509.28	1293.01	13273.000
443	571.206	17506.83	1295.46	14019.000
444	571.286	17504.38	1297.91	13414.000
445	571.366	17501.93	1300.36	11928.000
446	571.445	17499.48	1302.81	10105.000
447	571.525	17497.03	1305.26	8136.000
448	571.605	17494.59	1307.71	6624.000
449	571.685	17492.14	1310.15	5699.000
450	571.765	17489.69	1312.60	5155.000
451	571.845	17487.25	1315.05	4932.000
452	571.925	17484.80	1317.49	4847.000
453	572.005	17482.36	1319.94	4821.000
454	572.085	17479.91	1322.38	4970.000
455	572.165	17477.47	1324.82	5127.000
456	572.245	17475.03	1327.26	5307.000
457	572.325	17472.59	1329.71	5685.000
458	572.405	17470.15	1332.15	6541.000
459	572.485	17467.71	1334.59	7991.000
460	572.565	17465.27	1337.03	9549.000
461	572.645	17462.83	1339.47	10345.000
462	572.725	17460.39	1341.90	9969.000
463	572.805	17457.95	1344.34	9310.000
464	572.885	17455.52	1346.78	8990.000
465	572.965	17453.08	1349.21	9298.000
466	573.045	17450.64	1351.65	10121.000
467	573.125	17448.21	1354.08	11486.000
468	573.205	17445.77	1356.52	13338.000
469	573.285	17443.34	1358.95	16111.000
470	573.365	17440.91	1361.39	19976.000
471	573.445	17438.48	1363.82	24468.000
472	573.525	17436.04	1366.25	27788.000
473	573.605	17433.61	1368.68	28196.000
474	573.684	17431.18	1371.11	25845.000
475	573.764	17428.75	1373.54	21910.000
476	573.844	17426.33	1375.97	18177.000
477	573.924	17423.90	1378.40	15655.000
478	574.004	17421.47	1380.82	14451.000
479	574.084	17419.04	1383.25	14220.000
480	574.164	17416.62	1385.68	14731.000
481	574.244	17414.19	1388.10	15481.000
482	574.324	17411.77	1390.53	16761.000
483	574.404	17409.34	1392.95	18396.000
484	574.484	17406.92	1395.37	19433.000
485	574.564	17404.50	1397.80	18641.000
486	574.644	17402.08	1400.22	16166.000
487	574.724	17399.65	1402.64	13182.000
488	574.804	17397.23	1405.06	10706.000
489	574.884	17394.81	1407.48	9129.000
490	574.964	17392.39	1409.90	8250.000
491	575.044	17389.98	1412.32	7860.000
492	575.124	17387.56	1414.74	7417.000
493	575.204	17385.14	1417.15	6878.000
494	575.284	17382.72	1419.57	6153.000
495	575.364	17380.31	1421.99	5616.000
496	575.444	17377.89	1424.40	5391.000
497	575.524	17375.48	1426.82	5321.000
498	575.604	17373.06	1429.23	5346.000
499	575.684	17370.65	1431.64	5578.000
500	575.764	17368.24	1434.06	5932.000
501	575.844	17365.83	1436.47	6379.000
502	575.924	17363.41	1438.88	6802.000
503	576.004	17361.00	1441.29	7143.000
504	576.084	17358.59	1443.70	7304.000
505	576.163	17356.19	1446.11	7428.000
506	576.243	17353.78	1448.52	7463.000
507	576.323	17351.37	1450.93	7449.000
508	576.403	17348.96	1453.33	7268.000
509	576.483	17346.55	1455.74	6979.000
510	576.563	17344.15	1458.15	6894.000
511	576.643	17341.74	1460.55	6982.000
512	576.723	17339.34	1462.95	7182.000
513	576.803	17336.94	1465.36	7564.000
514	576.883	17334.53	1467.76	8071.000
515	576.963	17332.13	1470.16	8607.000
516	577.043	17329.73	1472.57	9115.000
517	577.123	17327.33	1474.97	9662.000
518	577.203	17324.93	1477.37	10097.000
519	577.283	17322.53	1479.77	10307.000
520	577.363	17320.13	1482.17	10614.000
521	577.443	17317.73	1484.57	11572.000
522	577.523	17315.33	1486.96	13319.000
523	577.603	17312.93	1489.36	14653.000
524	577.683	17310.54	1491.76	14162.000
525	577.763	17308.14	1494.15	12050.000
526	577.843	17305.74	1496.55	9624.000
527	577.923	17303.35	1498.94	7822.000
528	578.003	17300.96	1501.34	6798.000
529	578.083	17298.56	1503.73	6172.000
530	578.163	17296.17	1506.12	5903.000
531	578.243	17293.78	1508.52	5689.000
532	578.323	17291.39	1510.91	5582.000
533	578.403	17289.00	1513.30	5640.000
534	578.483	17286.61	1515.69	5675.000
535	578.563	17284.22	1518.08	5697.000
536	578.642	17281.83	1520.47	5702.000
537	578.722	17279.44	1522.85	5517.000
538	578.802	17277.05	1525.24	5367.000
539	578.882	17274.67	1527.63	5327.000
540	578.962	17272.28	1530.01	5263.000
541	579.042	17269.89	1532.40	5173.000
542	579.122	17267.51	1534.78	5113.000
543	579.202	17265.13	1537.17	5102.000
544	579.282	17262.74	1539.55	5175.000
545	579.362	17260.36	1541.93	5119.000
546	579.442	17257.98	1544.32	5128.000
547	579.522	17255.60	1546.70	5209.000
548	579.602	17253.22	1549.08	5135.000
549	579.682	17250.84	1551.46	5125.000
550	579.762	17248.46	1553.84	5174.000
551	579.842	17246.08	1556.22	5214.000
552	579.922	17243.70	1558.59	5210.000
553	580.002	17241.32	1560.97	5344.000
554	580.082	17238.95	1563.35	5560.000
555	580.162	17236.57	1565.72	6062.000
556	580.242	17234.19	1568.10	6775.000
557	580.322	17231.82	1570.47	7580.000
558	580.402	17229.44	1572.85	8102.000
559	580.482	17227.07	1575.22	8708.000
560	580.562	17224.70	1577.60	9823.000
561	580.642	17222.33	1579.97	11430.000
562	580.722	17219.95	1582.34	13205.000
563	580.802	17217.58	1584.71	15033.000
564	580.882	17215.21	1587.08	17350.000
565	580.962	17212.84	1589.45	20423.000
566	581.041	17210.48	1591.82	23239.000
567	581.121	17208.11	1594.19	23415.000
568	581.201	17205.74	1596.55	20253.000
569	581.281	17203.37	1598.92	16329.000
570	581.361	17201.01	1601.29	14336.000
571	581.441	17198.64	1603.65	14133.000
572	581.521	17196.28	1606.02	15570.000
573	581.601	17193.91	1608.38	19013.000
574	581.681	17191.55	1610.75	25986.000
575	581.761	17189.18	1613.11	36150.000
576	581.841	17186.82	1615.47	45593.000
577	581.921	17184.46	1617.83	48533.000
578	582.001	17182.10	1620.19	42582.000
579	582.081	17179.74	1622.55	31684.000
580	582.161	17177.38	1624.91	22068.000
581	582.241	17175.02	1627.27	16186.000
582	582.321	17172.66	1629.63	12948.000
583	582.401	17170.30	1631.99	10927.000
584	582.481	17167.95	1634.35	9249.000
585	582.561	17165.59	1636.70	7810.000
586	582.641	17163.24	1639.06	6875.000
587	582.721	17160.88	1641.41	6121.000
588	582.801	17158.53	1643.77	5619.000
589	582.881	17156.17	1646.12	5259.000
590	582.961	17153.82	1648.48	5003.000
591	583.041	17151.47	1650.83	4828.000
592	583.121	17149.11	1653.18	4650.000
593	583.200	17146.76	1655.53	4593.000
594	583.280	17144.41	1657.88	4514.000
595	583.360	17142.06	1660.23	4271.000
596	583.440	17139.71	1662.58	4095.000
597	583.520	17137.36	1664.93	3919.000
598	583.600	17135.02	1667.28	3777.000
599	583.680	17132.67	1669.63	3604.000
600	583.760	17130.32	1671.97	3620.000
601	583.840	17127.98	1674.32	3539.000
602	583.920	17125.63	1676.66	3463.000
603	584.000	17123.29	1679.01	3375.000
604	584.080	17120.94	1681.35	3332.000
605	584.160	17118.60	1683.70	3188.000
606	584.240	17116.26	1686.04	3179.000
607	584.320	17113.91	1688.38	3114.000
608	584.400	17111.57	1690.72	3122.000
609	584.480	17109.23	1693.06	3050.000
610	584.560	17106.89	1695.40	3027.000
611	584.640	17104.55	1697.74	3051.000
612	584.720	17102.21	1700.08	2996.000
613	584.800	17099.87	1702.42	2972.000
614	584.880	17097.54	1704.76	2908.000
615	584.960	17095.20	1707.10	2901.000
616	585.040	17092.86	1709.43	2884.000
617	585.119	17090.53	1711.77	2826.000
618	585.199	17088.19	1714.10	2790.000
619	585.279	17085.86	1716.44	2816.000
620	585.359	17083.52	1718.77	2812.000
621	585.439	17081.19	1721.10	2751.000
622	585.519	17078.86	1723.44	2699.000
623	585.599	17076.53	1725.77	2681.000
624	585.679	17074.19	1728.10	2655.000
625	585.759	17071.86	1730.43	2634.000
626	585.839	17069.53	1732.76	2647.000
627	585.919	17067.20	1735.09	2632.000
628	585.999	17064.88	1737.42	2568.000
629	586.079	17062.55	1739.75	2566.000
630	586.159	17060.22	1742.07	2616.000
631	586.239	17057.89	1744.40	2554.000
632	586.319	17055.57	1746.73	2578.000
633	586.399	17053.24	1749.05	2553.000
634	586.479	17050.92	1751.38	2518.000
635	586.559	17048.59	1753.70	2510.000
636	586.639	17046.27	1756.02	2511.000
637	586.719	17043.95	1758.35	2576.000
638	586.798	17041.63	1760.67	2595.000
639	586.878	17039.30	1762.99	2617.000
640	586.958	17036.98	1765.31	2689.000
641	587.038	17034.66	1767.63	2754.000
642	587.118	17032.34	1769.95	2827.000
643	587.198	17030.02	1772.27	2854.000
644	587.278	17027.71	1774.59	2894.000
645	587.358	17025.39	1776.91	2870.000
646	587.438	17023.07	1779.22	2842.000
647	587.518	17020.75	1781.54	2783.000
648	587.598	17018.44	1783.86	2776.000
649	587.678	17016.12	1786.17	2720.000
650	587.758	17013.81	1788.49	2726.000
651	587.838	17011.49	1790.80	2767.000
652	587.918	17009.18	1793.11	2775.000
653	587.998	17006.87	1795.43	2804.000
654	588.078	17004.56	1797.74	2877.000
655	588.158	17002.25	1800.05	2889.000
