Instrument:  EduRaman Pro
The Light Source Type:  531.85nm laser/Tungsten lamp
Detector:  ERAM7X-1
Laser Power(%):  100%
Grating(g/mm):  1200
Slit Width:  50μm
Objective:  10x / 0.3NA
Acq. time(ms):  1000
Accumulation:  1
Spectra_type:  0-2000cm⁻¹
TimeSeq:  5
TimeCycle(ms):  100
Temperature:  10.0℃
pixel(2026/05/08 10:31:09)	wavelength(2026/05/08 10:31:09)	wavenumber(2026/05/08 10:31:09)	ramanshift(2026/05/08 10:31:09)	intensity(2026/05/08 10:31:09)
107	544.361	18370.17	432.12	4712.000
108	544.441	18367.48	434.81	5348.000
109	544.520	18364.79	437.51	6134.000
110	544.600	18362.10	440.20	6241.000
111	544.680	18359.41	442.89	5599.000
112	544.760	18356.72	445.58	4545.000
113	544.839	18354.03	448.26	3756.000
114	544.919	18351.34	450.95	3262.000
115	544.999	18348.66	453.64	2972.000
116	545.079	18345.97	456.32	2837.000
117	545.159	18343.28	459.01	2849.000
118	545.238	18340.60	461.69	2807.000
119	545.318	18337.92	464.38	2755.000
120	545.398	18335.23	467.06	2643.000
121	545.478	18332.55	469.74	2552.000
122	545.558	18329.87	472.42	2372.000
123	545.637	18327.19	475.11	2308.000
124	545.717	18324.51	477.79	2186.000
125	545.797	18321.83	480.46	2148.000
126	545.877	18319.15	483.14	2128.000
127	545.957	18316.47	485.82	2153.000
128	546.036	18313.80	488.50	2218.000
129	546.116	18311.12	491.17	2088.000
130	546.196	18308.44	493.85	2019.000
131	546.276	18305.77	496.52	1880.000
132	546.356	18303.10	499.20	1836.000
133	546.435	18300.42	501.87	1839.000
134	546.515	18297.75	504.54	1951.000
135	546.595	18295.08	507.22	2130.000
136	546.675	18292.41	509.89	2283.000
137	546.755	18289.74	512.56	2443.000
138	546.835	18287.07	515.23	2471.000
139	546.914	18284.40	517.90	2542.000
140	546.994	18281.73	520.56	2745.000
141	547.074	18279.06	523.23	3438.000
142	547.154	18276.40	525.90	4125.000
143	547.234	18273.73	528.56	4591.000
144	547.313	18271.07	531.23	4422.000
145	547.393	18268.40	533.89	3738.000
146	547.473	18265.74	536.56	2974.000
147	547.553	18263.08	539.22	2394.000
148	547.633	18260.41	541.88	1990.000
149	547.713	18257.75	544.54	1844.000
150	547.792	18255.09	547.20	1699.000
151	547.872	18252.43	549.86	1580.000
152	547.952	18249.77	552.52	1579.000
153	548.032	18247.12	555.18	1607.000
154	548.112	18244.46	557.84	1761.000
155	548.191	18241.80	560.49	1841.000
156	548.271	18239.15	563.15	1903.000
157	548.351	18236.49	565.80	1773.000
158	548.431	18233.84	568.46	1641.000
159	548.511	18231.18	571.11	1643.000
160	548.591	18228.53	573.77	1756.000
161	548.670	18225.88	576.42	1833.000
162	548.750	18223.22	579.07	1923.000
163	548.830	18220.57	581.72	1766.000
164	548.910	18217.92	584.37	1534.000
165	548.990	18215.27	587.02	1444.000
166	549.070	18212.63	589.67	1460.000
167	549.149	18209.98	592.32	1427.000
168	549.229	18207.33	594.96	1395.000
169	549.309	18204.69	597.61	1320.000
170	549.389	18202.04	600.25	1315.000
171	549.469	18199.39	602.90	1288.000
172	549.549	18196.75	605.54	1240.000
173	549.628	18194.11	608.19	1256.000
174	549.708	18191.47	610.83	1280.000
175	549.788	18188.82	613.47	1328.000
176	549.868	18186.18	616.11	1322.000
177	549.948	18183.54	618.75	1315.000
178	550.028	18180.90	621.39	1376.000
179	550.108	18178.26	624.03	1442.000
180	550.187	18175.63	626.67	1511.000
181	550.267	18172.99	629.31	1544.000
182	550.347	18170.35	631.94	1416.000
183	550.427	18167.72	634.58	1363.000
184	550.507	18165.08	637.21	1295.000
185	550.587	18162.45	639.85	1327.000
186	550.666	18159.81	642.48	1264.000
187	550.746	18157.18	645.11	1338.000
188	550.826	18154.55	647.75	1404.000
189	550.906	18151.92	650.38	1376.000
190	550.986	18149.28	653.01	1448.000
191	551.066	18146.65	655.64	1639.000
192	551.146	18144.03	658.27	1846.000
193	551.225	18141.40	660.90	2074.000
194	551.305	18138.77	663.52	2160.000
195	551.385	18136.14	666.15	2000.000
196	551.465	18133.52	668.78	1729.000
197	551.545	18130.89	671.40	1554.000
198	551.625	18128.27	674.03	1442.000
199	551.705	18125.64	676.65	1386.000
200	551.784	18123.02	679.28	1334.000
201	551.864	18120.40	681.90	1362.000
202	551.944	18117.77	684.52	1353.000
203	552.024	18115.15	687.14	1350.000
204	552.104	18112.53	689.76	1378.000
205	552.184	18109.91	692.38	1429.000
206	552.264	18107.29	695.00	1507.000
207	552.344	18104.68	697.62	1630.000
208	552.423	18102.06	700.24	1714.000
209	552.503	18099.44	702.85	1703.000
210	552.583	18096.83	705.47	1622.000
211	552.663	18094.21	708.08	1512.000
212	552.743	18091.60	710.70	1491.000
213	552.823	18088.98	713.31	1452.000
214	552.903	18086.37	715.92	1483.000
215	552.982	18083.76	718.54	1568.000
216	553.062	18081.15	721.15	1709.000
217	553.142	18078.53	723.76	1940.000
218	553.222	18075.92	726.37	2232.000
219	553.302	18073.31	728.98	2347.000
220	553.382	18070.71	731.59	2522.000
221	553.462	18068.10	734.20	2893.000
222	553.542	18065.49	736.80	2770.000
223	553.621	18062.88	739.41	2196.000
224	553.701	18060.28	742.01	1815.000
225	553.781	18057.67	744.62	1735.000
226	553.861	18055.07	747.22	1898.000
227	553.941	18052.47	749.83	2154.000
228	554.021	18049.86	752.43	2527.000
229	554.101	18047.26	755.03	2569.000
230	554.181	18044.66	757.63	2759.000
231	554.260	18042.06	760.23	3243.000
232	554.340	18039.46	762.83	3221.000
233	554.420	18036.86	765.43	2505.000
234	554.500	18034.26	768.03	2074.000
235	554.580	18031.66	770.63	2051.000
236	554.660	18029.07	773.23	2300.000
237	554.740	18026.47	775.82	2682.000
238	554.820	18023.88	778.42	2937.000
239	554.900	18021.28	781.01	3126.000
240	554.979	18018.69	783.61	3459.000
241	555.059	18016.09	786.20	4022.000
242	555.139	18013.50	788.79	4611.000
243	555.219	18010.91	791.38	5411.000
244	555.299	18008.32	793.98	6124.000
245	555.379	18005.73	796.57	6936.000
246	555.459	18003.14	799.16	7545.000
247	555.539	18000.55	801.75	7754.000
248	555.619	17997.96	804.33	6974.000
249	555.698	17995.37	806.92	5722.000
250	555.778	17992.79	809.51	4514.000
251	555.858	17990.20	812.09	3526.000
252	555.938	17987.61	814.68	2865.000
253	556.018	17985.03	817.26	2505.000
254	556.098	17982.45	819.85	2409.000
255	556.178	17979.86	822.43	2289.000
256	556.258	17977.28	825.01	2311.000
257	556.338	17974.70	827.59	2371.000
258	556.417	17972.12	830.18	2352.000
259	556.497	17969.54	832.76	2301.000
260	556.577	17966.96	835.34	2172.000
261	556.657	17964.38	837.91	2122.000
262	556.737	17961.80	840.49	2090.000
263	556.817	17959.22	843.07	2084.000
264	556.897	17956.65	845.65	2135.000
265	556.977	17954.07	848.22	2133.000
266	557.057	17951.50	850.80	2036.000
267	557.137	17948.92	853.37	1962.000
268	557.216	17946.35	855.95	1849.000
269	557.296	17943.77	858.52	1755.000
270	557.376	17941.20	861.09	1668.000
271	557.456	17938.63	863.66	1611.000
272	557.536	17936.06	866.23	1589.000
273	557.616	17933.49	868.80	1584.000
274	557.696	17930.92	871.37	1597.000
275	557.776	17928.35	873.94	1607.000
276	557.856	17925.78	876.51	1635.000
277	557.936	17923.22	879.08	1614.000
278	558.015	17920.65	881.64	1624.000
279	558.095	17918.08	884.21	1664.000
280	558.175	17915.52	886.78	1758.000
281	558.255	17912.95	889.34	1767.000
282	558.335	17910.39	891.90	1859.000
283	558.415	17907.83	894.47	1951.000
284	558.495	17905.27	897.03	2133.000
285	558.575	17902.70	899.59	2439.000
286	558.655	17900.14	902.15	2891.000
287	558.735	17897.58	904.71	3363.000
288	558.815	17895.02	907.27	3447.000
289	558.894	17892.46	909.83	3399.000
290	558.974	17889.91	912.39	3826.000
291	559.054	17887.35	914.94	5072.000
292	559.134	17884.79	917.50	6300.000
293	559.214	17882.24	920.06	5936.000
294	559.294	17879.68	922.61	4460.000
295	559.374	17877.13	925.17	3218.000
296	559.454	17874.57	927.72	2727.000
297	559.534	17872.02	930.27	2727.000
298	559.614	17869.47	932.83	2849.000
299	559.694	17866.92	935.38	3217.000
300	559.774	17864.37	937.93	3838.000
301	559.853	17861.82	940.48	4262.000
302	559.933	17859.27	943.03	4104.000
303	560.013	17856.72	945.58	3451.000
304	560.093	17854.17	948.12	2803.000
305	560.173	17851.62	950.67	2349.000
306	560.253	17849.08	953.22	2147.000
307	560.333	17846.53	955.76	2091.000
308	560.413	17843.99	958.31	2137.000
309	560.493	17841.44	960.85	2171.000
310	560.573	17838.90	963.40	2197.000
311	560.653	17836.35	965.94	2270.000
312	560.733	17833.81	968.48	2382.000
313	560.813	17831.27	971.02	2485.000
314	560.892	17828.73	973.56	2519.000
315	560.972	17826.19	976.10	2593.000
316	561.052	17823.65	978.64	2703.000
317	561.132	17821.11	981.18	2734.000
318	561.212	17818.57	983.72	2867.000
319	561.292	17816.04	986.26	3076.000
320	561.372	17813.50	988.79	3213.000
321	561.452	17810.96	991.33	3105.000
322	561.532	17808.43	993.87	2946.000
323	561.612	17805.89	996.40	3098.000
324	561.692	17803.36	998.93	3963.000
325	561.772	17800.83	1001.47	4724.000
326	561.852	17798.29	1004.00	3989.000
327	561.932	17795.76	1006.53	2606.000
328	562.011	17793.23	1009.06	2035.000
329	562.091	17790.70	1011.59	1908.000
330	562.171	17788.17	1014.12	1881.000
331	562.251	17785.64	1016.65	1873.000
332	562.331	17783.11	1019.18	1826.000
333	562.411	17780.59	1021.71	1796.000
334	562.491	17778.06	1024.23	1810.000
335	562.571	17775.53	1026.76	1867.000
336	562.651	17773.01	1029.28	2001.000
337	562.731	17770.48	1031.81	2065.000
338	562.811	17767.96	1034.33	2025.000
339	562.891	17765.44	1036.86	1906.000
340	562.971	17762.92	1039.38	1816.000
341	563.051	17760.39	1041.90	1799.000
342	563.131	17757.87	1044.42	1794.000
343	563.210	17755.35	1046.94	1770.000
344	563.290	17752.83	1049.46	1792.000
345	563.370	17750.31	1051.98	1800.000
346	563.450	17747.80	1054.50	1794.000
347	563.530	17745.28	1057.02	1803.000
348	563.610	17742.76	1059.53	1846.000
349	563.690	17740.24	1062.05	1870.000
350	563.770	17737.73	1064.56	1840.000
351	563.850	17735.21	1067.08	1855.000
352	563.930	17732.70	1069.59	1864.000
353	564.010	17730.19	1072.11	1859.000
354	564.090	17727.67	1074.62	1861.000
355	564.170	17725.16	1077.13	1884.000
356	564.250	17722.65	1079.64	1887.000
357	564.330	17720.14	1082.15	1923.000
358	564.410	17717.63	1084.66	1863.000
359	564.489	17715.12	1087.17	1912.000
360	564.569	17712.61	1089.68	1905.000
361	564.649	17710.11	1092.19	1912.000
362	564.729	17707.60	1094.70	1936.000
363	564.809	17705.09	1097.20	1966.000
364	564.889	17702.59	1099.71	1942.000
365	564.969	17700.08	1102.21	1965.000
366	565.049	17697.58	1104.72	1985.000
367	565.129	17695.07	1107.22	2033.000
368	565.209	17692.57	1109.72	2067.000
369	565.289	17690.07	1112.22	2129.000
370	565.369	17687.57	1114.73	2233.000
371	565.449	17685.07	1117.23	2284.000
372	565.529	17682.57	1119.73	2345.000
373	565.609	17680.07	1122.23	2391.000
374	565.689	17677.57	1124.73	2458.000
375	565.769	17675.07	1127.22	2467.000
376	565.849	17672.57	1129.72	2478.000
377	565.928	17670.08	1132.22	2547.000
378	566.008	17667.58	1134.71	2665.000
379	566.088	17665.09	1137.21	2713.000
380	566.168	17662.59	1139.70	2868.000
381	566.248	17660.10	1142.20	2955.000
382	566.328	17657.60	1144.69	2985.000
383	566.408	17655.11	1147.18	3075.000
384	566.488	17652.62	1149.67	3263.000
385	566.568	17650.13	1152.16	3630.000
386	566.648	17647.64	1154.65	4089.000
387	566.728	17645.15	1157.14	4764.000
388	566.808	17642.66	1159.63	5586.000
389	566.888	17640.17	1162.12	6547.000
390	566.968	17637.68	1164.61	7744.000
391	567.048	17635.20	1167.10	9689.000
392	567.128	17632.71	1169.58	11881.000
393	567.208	17630.23	1172.07	13623.000
394	567.288	17627.74	1174.55	13947.000
395	567.368	17625.26	1177.04	13171.000
396	567.448	17622.77	1179.52	12150.000
397	567.528	17620.29	1182.00	11025.000
398	567.607	17617.81	1184.48	9952.000
399	567.687	17615.33	1186.97	8770.000
400	567.767	17612.85	1189.45	7633.000
401	567.847	17610.37	1191.93	6555.000
402	567.927	17607.89	1194.41	5567.000
403	568.007	17605.41	1196.88	4872.000
404	568.087	17602.93	1199.36	4438.000
405	568.167	17600.45	1201.84	4300.000
406	568.247	17597.98	1204.32	4417.000
407	568.327	17595.50	1206.79	4682.000
408	568.407	17593.03	1209.27	5276.000
409	568.487	17590.55	1211.74	6573.000
410	568.567	17588.08	1214.21	9139.000
411	568.647	17585.61	1216.69	12424.000
412	568.727	17583.13	1219.16	14428.000
413	568.807	17580.66	1221.63	12877.000
414	568.887	17578.19	1224.10	9375.000
415	568.967	17575.72	1226.57	6614.000
416	569.047	17573.25	1229.04	5186.000
417	569.127	17570.78	1231.51	4255.000
418	569.207	17568.31	1233.98	3637.000
419	569.287	17565.85	1236.45	3204.000
420	569.366	17563.38	1238.91	2949.000
421	569.446	17560.91	1241.38	2819.000
422	569.526	17558.45	1243.85	2733.000
423	569.606	17555.98	1246.31	2710.000
424	569.686	17553.52	1248.77	2632.000
425	569.766	17551.06	1251.24	2621.000
426	569.846	17548.59	1253.70	2626.000
427	569.926	17546.13	1256.16	2636.000
428	570.006	17543.67	1258.62	2649.000
429	570.086	17541.21	1261.08	2739.000
430	570.166	17538.75	1263.54	2804.000
431	570.246	17536.29	1266.00	2949.000
432	570.326	17533.83	1268.46	3038.000
433	570.406	17531.37	1270.92	3283.000
434	570.486	17528.92	1273.38	3572.000
435	570.566	17526.46	1275.83	3917.000
436	570.646	17524.00	1278.29	4359.000
437	570.726	17521.55	1280.75	4992.000
438	570.806	17519.09	1283.20	5799.000
439	570.886	17516.64	1285.65	7063.000
440	570.966	17514.19	1288.11	8640.000
441	571.046	17511.73	1290.56	10555.000
442	571.126	17509.28	1293.01	12146.000
443	571.206	17506.83	1295.46	12847.000
444	571.286	17504.38	1297.91	12316.000
445	571.366	17501.93	1300.36	10963.000
446	571.445	17499.48	1302.81	9153.000
447	571.525	17497.03	1305.26	7384.000
448	571.605	17494.59	1307.71	5998.000
449	571.685	17492.14	1310.15	5175.000
450	571.765	17489.69	1312.60	4694.000
451	571.845	17487.25	1315.05	4455.000
452	571.925	17484.80	1317.49	4400.000
453	572.005	17482.36	1319.94	4430.000
454	572.085	17479.91	1322.38	4527.000
455	572.165	17477.47	1324.82	4713.000
456	572.245	17475.03	1327.26	4845.000
457	572.325	17472.59	1329.71	5177.000
458	572.405	17470.15	1332.15	6028.000
459	572.485	17467.71	1334.59	7358.000
460	572.565	17465.27	1337.03	8882.000
461	572.645	17462.83	1339.47	9468.000
462	572.725	17460.39	1341.90	9074.000
463	572.805	17457.95	1344.34	8413.000
464	572.885	17455.52	1346.78	8088.000
465	572.965	17453.08	1349.21	8322.000
466	573.045	17450.64	1351.65	9032.000
467	573.125	17448.21	1354.08	10244.000
468	573.205	17445.77	1356.52	11895.000
469	573.285	17443.34	1358.95	14509.000
470	573.365	17440.91	1361.39	18195.000
471	573.445	17438.48	1363.82	22580.000
472	573.525	17436.04	1366.25	25893.000
473	573.605	17433.61	1368.68	26502.000
474	573.684	17431.18	1371.11	24105.000
475	573.764	17428.75	1373.54	20182.000
476	573.844	17426.33	1375.97	16460.000
477	573.924	17423.90	1378.40	14028.000
478	574.004	17421.47	1380.82	12872.000
479	574.084	17419.04	1383.25	12669.000
480	574.164	17416.62	1385.68	13027.000
481	574.244	17414.19	1388.10	13851.000
482	574.324	17411.77	1390.53	15204.000
483	574.404	17409.34	1392.95	17015.000
484	574.484	17406.92	1395.37	18098.000
485	574.564	17404.50	1397.80	17501.000
486	574.644	17402.08	1400.22	15149.000
487	574.724	17399.65	1402.64	12274.000
488	574.804	17397.23	1405.06	9977.000
489	574.884	17394.81	1407.48	8456.000
490	574.964	17392.39	1409.90	7634.000
491	575.044	17389.98	1412.32	7240.000
492	575.124	17387.56	1414.74	6844.000
493	575.204	17385.14	1417.15	6309.000
494	575.284	17382.72	1419.57	5656.000
495	575.364	17380.31	1421.99	5084.000
496	575.444	17377.89	1424.40	4882.000
497	575.524	17375.48	1426.82	4748.000
498	575.604	17373.06	1429.23	4799.000
499	575.684	17370.65	1431.64	4975.000
500	575.764	17368.24	1434.06	5348.000
501	575.844	17365.83	1436.47	5748.000
502	575.924	17363.41	1438.88	6215.000
503	576.004	17361.00	1441.29	6518.000
504	576.084	17358.59	1443.70	6761.000
505	576.163	17356.19	1446.11	6809.000
506	576.243	17353.78	1448.52	6834.000
507	576.323	17351.37	1450.93	6852.000
508	576.403	17348.96	1453.33	6623.000
509	576.483	17346.55	1455.74	6373.000
510	576.563	17344.15	1458.15	6323.000
511	576.643	17341.74	1460.55	6347.000
512	576.723	17339.34	1462.95	6593.000
513	576.803	17336.94	1465.36	6833.000
514	576.883	17334.53	1467.76	7282.000
515	576.963	17332.13	1470.16	7843.000
516	577.043	17329.73	1472.57	8278.000
517	577.123	17327.33	1474.97	8738.000
518	577.203	17324.93	1477.37	9164.000
519	577.283	17322.53	1479.77	9402.000
520	577.363	17320.13	1482.17	9685.000
521	577.443	17317.73	1484.57	10532.000
522	577.523	17315.33	1486.96	12111.000
523	577.603	17312.93	1489.36	13484.000
524	577.683	17310.54	1491.76	12985.000
525	577.763	17308.14	1494.15	10996.000
526	577.843	17305.74	1496.55	8833.000
527	577.923	17303.35	1498.94	7250.000
528	578.003	17300.96	1501.34	6229.000
529	578.083	17298.56	1503.73	5670.000
530	578.163	17296.17	1506.12	5386.000
531	578.243	17293.78	1508.52	5210.000
532	578.323	17291.39	1510.91	5171.000
533	578.403	17289.00	1513.30	5146.000
534	578.483	17286.61	1515.69	5203.000
535	578.563	17284.22	1518.08	5205.000
536	578.642	17281.83	1520.47	5155.000
537	578.722	17279.44	1522.85	4972.000
538	578.802	17277.05	1525.24	4874.000
539	578.882	17274.67	1527.63	4763.000
540	578.962	17272.28	1530.01	4695.000
541	579.042	17269.89	1532.40	4630.000
542	579.122	17267.51	1534.78	4614.000
543	579.202	17265.13	1537.17	4568.000
544	579.282	17262.74	1539.55	4595.000
545	579.362	17260.36	1541.93	4630.000
546	579.442	17257.98	1544.32	4712.000
547	579.522	17255.60	1546.70	4613.000
548	579.602	17253.22	1549.08	4665.000
549	579.682	17250.84	1551.46	4691.000
550	579.762	17248.46	1553.84	4691.000
551	579.842	17246.08	1556.22	4688.000
552	579.922	17243.70	1558.59	4756.000
553	580.002	17241.32	1560.97	4912.000
554	580.082	17238.95	1563.35	5092.000
555	580.162	17236.57	1565.72	5489.000
556	580.242	17234.19	1568.10	6187.000
557	580.322	17231.82	1570.47	6881.000
558	580.402	17229.44	1572.85	7424.000
559	580.482	17227.07	1575.22	8018.000
560	580.562	17224.70	1577.60	8986.000
561	580.642	17222.33	1579.97	10422.000
562	580.722	17219.95	1582.34	12128.000
563	580.802	17217.58	1584.71	13794.000
564	580.882	17215.21	1587.08	15814.000
565	580.962	17212.84	1589.45	18699.000
566	581.041	17210.48	1591.82	21451.000
567	581.121	17208.11	1594.19	21622.000
568	581.201	17205.74	1596.55	18718.000
569	581.281	17203.37	1598.92	15164.000
570	581.361	17201.01	1601.29	13312.000
571	581.441	17198.64	1603.65	13165.000
572	581.521	17196.28	1606.02	14545.000
573	581.601	17193.91	1608.38	17925.000
574	581.681	17191.55	1610.75	24776.000
575	581.761	17189.18	1613.11	34495.000
576	581.841	17186.82	1615.47	43251.000
577	581.921	17184.46	1617.83	45491.000
578	582.001	17182.10	1620.19	38916.000
579	582.081	17179.74	1622.55	28172.000
580	582.161	17177.38	1624.91	19389.000
581	582.241	17175.02	1627.27	14285.000
582	582.321	17172.66	1629.63	11549.000
583	582.401	17170.30	1631.99	9842.000
584	582.481	17167.95	1634.35	8320.000
585	582.561	17165.59	1636.70	7095.000
586	582.641	17163.24	1639.06	6183.000
587	582.721	17160.88	1641.41	5469.000
588	582.801	17158.53	1643.77	5094.000
589	582.881	17156.17	1646.12	4791.000
590	582.961	17153.82	1648.48	4522.000
591	583.041	17151.47	1650.83	4365.000
592	583.121	17149.11	1653.18	4261.000
593	583.200	17146.76	1655.53	4148.000
594	583.280	17144.41	1657.88	4074.000
595	583.360	17142.06	1660.23	3896.000
596	583.440	17139.71	1662.58	3736.000
597	583.520	17137.36	1664.93	3544.000
598	583.600	17135.02	1667.28	3448.000
599	583.680	17132.67	1669.63	3339.000
600	583.760	17130.32	1671.97	3201.000
601	583.840	17127.98	1674.32	3193.000
602	583.920	17125.63	1676.66	3175.000
603	584.000	17123.29	1679.01	3059.000
604	584.080	17120.94	1681.35	3008.000
605	584.160	17118.60	1683.70	2940.000
606	584.240	17116.26	1686.04	2872.000
607	584.320	17113.91	1688.38	2814.000
608	584.400	17111.57	1690.72	2849.000
609	584.480	17109.23	1693.06	2758.000
610	584.560	17106.89	1695.40	2782.000
611	584.640	17104.55	1697.74	2726.000
612	584.720	17102.21	1700.08	2717.000
613	584.800	17099.87	1702.42	2651.000
614	584.880	17097.54	1704.76	2629.000
615	584.960	17095.20	1707.10	2620.000
616	585.040	17092.86	1709.43	2625.000
617	585.119	17090.53	1711.77	2592.000
618	585.199	17088.19	1714.10	2538.000
619	585.279	17085.86	1716.44	2547.000
620	585.359	17083.52	1718.77	2548.000
621	585.439	17081.19	1721.10	2496.000
622	585.519	17078.86	1723.44	2427.000
623	585.599	17076.53	1725.77	2468.000
624	585.679	17074.19	1728.10	2388.000
625	585.759	17071.86	1730.43	2385.000
626	585.839	17069.53	1732.76	2396.000
627	585.919	17067.20	1735.09	2396.000
628	585.999	17064.88	1737.42	2361.000
629	586.079	17062.55	1739.75	2327.000
630	586.159	17060.22	1742.07	2356.000
631	586.239	17057.89	1744.40	2327.000
632	586.319	17055.57	1746.73	2345.000
633	586.399	17053.24	1749.05	2326.000
634	586.479	17050.92	1751.38	2334.000
635	586.559	17048.59	1753.70	2299.000
636	586.639	17046.27	1756.02	2272.000
637	586.719	17043.95	1758.35	2323.000
638	586.798	17041.63	1760.67	2361.000
639	586.878	17039.30	1762.99	2355.000
640	586.958	17036.98	1765.31	2428.000
641	587.038	17034.66	1767.63	2501.000
642	587.118	17032.34	1769.95	2595.000
643	587.198	17030.02	1772.27	2589.000
644	587.278	17027.71	1774.59	2664.000
645	587.358	17025.39	1776.91	2623.000
646	587.438	17023.07	1779.22	2573.000
647	587.518	17020.75	1781.54	2517.000
648	587.598	17018.44	1783.86	2554.000
649	587.678	17016.12	1786.17	2510.000
650	587.758	17013.81	1788.49	2493.000
651	587.838	17011.49	1790.80	2490.000
652	587.918	17009.18	1793.11	2530.000
653	587.998	17006.87	1795.43	2553.000
654	588.078	17004.56	1797.74	2614.000
655	588.158	17002.25	1800.05	2674.000
