Instrument:  EduRaman Pro
The Light Source Type:  531.85nm laser/Tungsten lamp
Detector:  ERAM7X-1
Laser Power(%):  100%
Grating(g/mm):  1200
Slit Width:  50μm
Objective:  10x / 0.3NA
Acq. time(ms):  1000
Accumulation:  1
Spectra_type:  0-2000cm⁻¹
TimeSeq:  5
TimeCycle(ms):  100
Temperature:  10.3℃
pixel(2026/05/08 11:02:35)	wavelength(2026/05/08 11:02:35)	wavenumber(2026/05/08 11:02:35)	ramanshift(2026/05/08 11:02:35)	intensity(2026/05/08 11:02:35)
235	554.580	18031.66	770.63	1758.000
236	554.660	18029.07	773.23	1863.000
237	554.740	18026.47	775.82	2119.000
238	554.820	18023.88	778.42	2339.000
239	554.900	18021.28	781.01	2588.000
240	554.979	18018.69	783.61	2798.000
241	555.059	18016.09	786.20	3255.000
242	555.139	18013.50	788.79	3819.000
243	555.219	18010.91	791.38	4457.000
244	555.299	18008.32	793.98	5147.000
245	555.379	18005.73	796.57	6039.000
246	555.459	18003.14	799.16	7239.000
247	555.539	18000.55	801.75	7965.000
248	555.619	17997.96	804.33	7630.000
249	555.698	17995.37	806.92	6557.000
250	555.778	17992.79	809.51	5122.000
251	555.858	17990.20	812.09	3857.000
252	555.938	17987.61	814.68	2898.000
253	556.018	17985.03	817.26	2332.000
254	556.098	17982.45	819.85	2088.000
255	556.178	17979.86	822.43	1942.000
256	556.258	17977.28	825.01	1995.000
257	556.338	17974.70	827.59	2135.000
258	556.417	17972.12	830.18	2170.000
259	556.497	17969.54	832.76	2082.000
260	556.577	17966.96	835.34	2041.000
261	556.657	17964.38	837.91	1962.000
262	556.737	17961.80	840.49	1847.000
263	556.817	17959.22	843.07	1741.000
264	556.897	17956.65	845.65	1737.000
265	556.977	17954.07	848.22	1662.000
266	557.057	17951.50	850.80	1619.000
267	557.137	17948.92	853.37	1582.000
268	557.216	17946.35	855.95	1504.000
269	557.296	17943.77	858.52	1438.000
270	557.376	17941.20	861.09	1375.000
271	557.456	17938.63	863.66	1373.000
272	557.536	17936.06	866.23	1269.000
273	557.616	17933.49	868.80	1300.000
274	557.696	17930.92	871.37	1311.000
275	557.776	17928.35	873.94	1350.000
276	557.856	17925.78	876.51	1322.000
277	557.936	17923.22	879.08	1328.000
278	558.015	17920.65	881.64	1375.000
279	558.095	17918.08	884.21	1377.000
280	558.175	17915.52	886.78	1421.000
281	558.255	17912.95	889.34	1457.000
282	558.335	17910.39	891.90	1562.000
283	558.415	17907.83	894.47	1645.000
284	558.495	17905.27	897.03	1799.000
285	558.575	17902.70	899.59	2057.000
286	558.655	17900.14	902.15	2458.000
287	558.735	17897.58	904.71	2831.000
288	558.815	17895.02	907.27	2917.000
289	558.894	17892.46	909.83	2980.000
290	558.974	17889.91	912.39	3491.000
291	559.054	17887.35	914.94	4933.000
292	559.134	17884.79	917.50	6090.000
293	559.214	17882.24	920.06	5586.000
294	559.294	17879.68	922.61	4034.000
295	559.374	17877.13	925.17	2779.000
296	559.454	17874.57	927.72	2309.000
297	559.534	17872.02	930.27	2248.000
298	559.614	17869.47	932.83	2345.000
299	559.694	17866.92	935.38	2641.000
300	559.774	17864.37	937.93	3160.000
301	559.853	17861.82	940.48	3596.000
302	559.933	17859.27	943.03	3447.000
303	560.013	17856.72	945.58	2860.000
304	560.093	17854.17	948.12	2299.000
305	560.173	17851.62	950.67	1862.000
306	560.253	17849.08	953.22	1683.000
307	560.333	17846.53	955.76	1666.000
308	560.413	17843.99	958.31	1665.000
309	560.493	17841.44	960.85	1698.000
310	560.573	17838.90	963.40	1733.000
311	560.653	17836.35	965.94	1808.000
312	560.733	17833.81	968.48	1862.000
313	560.813	17831.27	971.02	1849.000
314	560.892	17828.73	973.56	1898.000
315	560.972	17826.19	976.10	2009.000
316	561.052	17823.65	978.64	2131.000
317	561.132	17821.11	981.18	2234.000
318	561.212	17818.57	983.72	2455.000
319	561.292	17816.04	986.26	2526.000
320	561.372	17813.50	988.79	2474.000
321	561.452	17810.96	991.33	2316.000
322	561.532	17808.43	993.87	2174.000
323	561.612	17805.89	996.40	2152.000
324	561.692	17803.36	998.93	2304.000
325	561.772	17800.83	1001.47	2441.000
326	561.852	17798.29	1004.00	2259.000
327	561.932	17795.76	1006.53	1787.000
328	562.011	17793.23	1009.06	1520.000
329	562.091	17790.70	1011.59	1434.000
330	562.171	17788.17	1014.12	1401.000
331	562.251	17785.64	1016.65	1381.000
332	562.331	17783.11	1019.18	1384.000
333	562.411	17780.59	1021.71	1365.000
334	562.491	17778.06	1024.23	1330.000
335	562.571	17775.53	1026.76	1345.000
336	562.651	17773.01	1029.28	1393.000
337	562.731	17770.48	1031.81	1406.000
338	562.811	17767.96	1034.33	1370.000
339	562.891	17765.44	1036.86	1356.000
340	562.971	17762.92	1039.38	1349.000
341	563.051	17760.39	1041.90	1357.000
342	563.131	17757.87	1044.42	1333.000
343	563.210	17755.35	1046.94	1306.000
344	563.290	17752.83	1049.46	1358.000
345	563.370	17750.31	1051.98	1325.000
346	563.450	17747.80	1054.50	1332.000
347	563.530	17745.28	1057.02	1348.000
348	563.610	17742.76	1059.53	1373.000
349	563.690	17740.24	1062.05	1387.000
350	563.770	17737.73	1064.56	1365.000
351	563.850	17735.21	1067.08	1407.000
352	563.930	17732.70	1069.59	1391.000
353	564.010	17730.19	1072.11	1409.000
354	564.090	17727.67	1074.62	1411.000
355	564.170	17725.16	1077.13	1434.000
356	564.250	17722.65	1079.64	1385.000
357	564.330	17720.14	1082.15	1421.000
358	564.410	17717.63	1084.66	1442.000
359	564.489	17715.12	1087.17	1449.000
360	564.569	17712.61	1089.68	1430.000
361	564.649	17710.11	1092.19	1478.000
362	564.729	17707.60	1094.70	1473.000
363	564.809	17705.09	1097.20	1479.000
364	564.889	17702.59	1099.71	1441.000
365	564.969	17700.08	1102.21	1483.000
366	565.049	17697.58	1104.72	1476.000
367	565.129	17695.07	1107.22	1514.000
368	565.209	17692.57	1109.72	1567.000
369	565.289	17690.07	1112.22	1607.000
370	565.369	17687.57	1114.73	1641.000
371	565.449	17685.07	1117.23	1699.000
372	565.529	17682.57	1119.73	1806.000
373	565.609	17680.07	1122.23	1783.000
374	565.689	17677.57	1124.73	1799.000
375	565.769	17675.07	1127.22	1863.000
376	565.849	17672.57	1129.72	1873.000
377	565.928	17670.08	1132.22	1888.000
378	566.008	17667.58	1134.71	1996.000
379	566.088	17665.09	1137.21	2076.000
380	566.168	17662.59	1139.70	2156.000
381	566.248	17660.10	1142.20	2190.000
382	566.328	17657.60	1144.69	2307.000
383	566.408	17655.11	1147.18	2409.000
384	566.488	17652.62	1149.67	2494.000
385	566.568	17650.13	1152.16	2743.000
386	566.648	17647.64	1154.65	3090.000
387	566.728	17645.15	1157.14	3544.000
388	566.808	17642.66	1159.63	4092.000
389	566.888	17640.17	1162.12	4698.000
390	566.968	17637.68	1164.61	5531.000
391	567.048	17635.20	1167.10	6806.000
392	567.128	17632.71	1169.58	8350.000
393	567.208	17630.23	1172.07	9612.000
394	567.288	17627.74	1174.55	9978.000
395	567.368	17625.26	1177.04	9577.000
396	567.448	17622.77	1179.52	8763.000
397	567.528	17620.29	1182.00	7929.000
398	567.607	17617.81	1184.48	7180.000
399	567.687	17615.33	1186.97	6492.000
400	567.767	17612.85	1189.45	5744.000
401	567.847	17610.37	1191.93	5048.000
402	567.927	17607.89	1194.41	4393.000
403	568.007	17605.41	1196.88	3867.000
404	568.087	17602.93	1199.36	3465.000
405	568.167	17600.45	1201.84	3193.000
406	568.247	17597.98	1204.32	3138.000
407	568.327	17595.50	1206.79	3281.000
408	568.407	17593.03	1209.27	3493.000
409	568.487	17590.55	1211.74	4084.000
410	568.567	17588.08	1214.21	5500.000
411	568.647	17585.61	1216.69	7887.000
412	568.727	17583.13	1219.16	10228.000
413	568.807	17580.66	1221.63	10484.000
414	568.887	17578.19	1224.10	8390.000
415	568.967	17575.72	1226.57	5893.000
416	569.047	17573.25	1229.04	4254.000
417	569.127	17570.78	1231.51	3295.000
418	569.207	17568.31	1233.98	2768.000
419	569.287	17565.85	1236.45	2369.000
420	569.366	17563.38	1238.91	2148.000
421	569.446	17560.91	1241.38	2019.000
422	569.526	17558.45	1243.85	1934.000
423	569.606	17555.98	1246.31	1890.000
424	569.686	17553.52	1248.77	1863.000
425	569.766	17551.06	1251.24	1834.000
426	569.846	17548.59	1253.70	1800.000
427	569.926	17546.13	1256.16	1807.000
428	570.006	17543.67	1258.62	1829.000
429	570.086	17541.21	1261.08	1872.000
430	570.166	17538.75	1263.54	1873.000
431	570.246	17536.29	1266.00	1978.000
432	570.326	17533.83	1268.46	2078.000
433	570.406	17531.37	1270.92	2205.000
434	570.486	17528.92	1273.38	2387.000
435	570.566	17526.46	1275.83	2620.000
436	570.646	17524.00	1278.29	2917.000
437	570.726	17521.55	1280.75	3297.000
438	570.806	17519.09	1283.20	3812.000
439	570.886	17516.64	1285.65	4685.000
440	570.966	17514.19	1288.11	5734.000
441	571.046	17511.73	1290.56	6873.000
442	571.126	17509.28	1293.01	7767.000
443	571.206	17506.83	1295.46	7949.000
444	571.286	17504.38	1297.91	7255.000
445	571.366	17501.93	1300.36	6219.000
446	571.445	17499.48	1302.81	5210.000
447	571.525	17497.03	1305.26	4250.000
448	571.605	17494.59	1307.71	3537.000
449	571.685	17492.14	1310.15	3178.000
450	571.765	17489.69	1312.60	2976.000
451	571.845	17487.25	1315.05	2836.000
452	571.925	17484.80	1317.49	2827.000
453	572.005	17482.36	1319.94	2836.000
454	572.085	17479.91	1322.38	2857.000
455	572.165	17477.47	1324.82	2935.000
456	572.245	17475.03	1327.26	3035.000
457	572.325	17472.59	1329.71	3298.000
458	572.405	17470.15	1332.15	3722.000
459	572.485	17467.71	1334.59	4510.000
460	572.565	17465.27	1337.03	5370.000
461	572.645	17462.83	1339.47	5657.000
462	572.725	17460.39	1341.90	5475.000
463	572.805	17457.95	1344.34	5101.000
464	572.885	17455.52	1346.78	4926.000
465	572.965	17453.08	1349.21	5129.000
466	573.045	17450.64	1351.65	5609.000
467	573.125	17448.21	1354.08	6232.000
468	573.205	17445.77	1356.52	7225.000
469	573.285	17443.34	1358.95	8699.000
470	573.365	17440.91	1361.39	11068.000
471	573.445	17438.48	1363.82	13981.000
472	573.525	17436.04	1366.25	16153.000
473	573.605	17433.61	1368.68	16532.000
474	573.684	17431.18	1371.11	14839.000
475	573.764	17428.75	1373.54	12243.000
476	573.844	17426.33	1375.97	9934.000
477	573.924	17423.90	1378.40	8491.000
478	574.004	17421.47	1380.82	7742.000
479	574.084	17419.04	1383.25	7541.000
480	574.164	17416.62	1385.68	7683.000
481	574.244	17414.19	1388.10	7957.000
482	574.324	17411.77	1390.53	8599.000
483	574.404	17409.34	1392.95	9697.000
484	574.484	17406.92	1395.37	10794.000
485	574.564	17404.50	1397.80	11099.000
486	574.644	17402.08	1400.22	10351.000
487	574.724	17399.65	1402.64	8834.000
488	574.804	17397.23	1405.06	7248.000
489	574.884	17394.81	1407.48	6093.000
490	574.964	17392.39	1409.90	5385.000
491	575.044	17389.98	1412.32	4973.000
492	575.124	17387.56	1414.74	4548.000
493	575.204	17385.14	1417.15	4216.000
494	575.284	17382.72	1419.57	3779.000
495	575.364	17380.31	1421.99	3351.000
496	575.444	17377.89	1424.40	3164.000
497	575.524	17375.48	1426.82	3005.000
498	575.604	17373.06	1429.23	2981.000
499	575.684	17370.65	1431.64	2939.000
500	575.764	17368.24	1434.06	3077.000
501	575.844	17365.83	1436.47	3256.000
502	575.924	17363.41	1438.88	3428.000
503	576.004	17361.00	1441.29	3562.000
504	576.084	17358.59	1443.70	3673.000
505	576.163	17356.19	1446.11	3813.000
506	576.243	17353.78	1448.52	3804.000
507	576.323	17351.37	1450.93	3758.000
508	576.403	17348.96	1453.33	3743.000
509	576.483	17346.55	1455.74	3640.000
510	576.563	17344.15	1458.15	3663.000
511	576.643	17341.74	1460.55	3692.000
512	576.723	17339.34	1462.95	3802.000
513	576.803	17336.94	1465.36	3991.000
514	576.883	17334.53	1467.76	4202.000
515	576.963	17332.13	1470.16	4511.000
516	577.043	17329.73	1472.57	4754.000
517	577.123	17327.33	1474.97	4955.000
518	577.203	17324.93	1477.37	5150.000
519	577.283	17322.53	1479.77	5310.000
520	577.363	17320.13	1482.17	5508.000
521	577.443	17317.73	1484.57	5975.000
522	577.523	17315.33	1486.96	6721.000
523	577.603	17312.93	1489.36	7255.000
524	577.683	17310.54	1491.76	6940.000
525	577.763	17308.14	1494.15	5964.000
526	577.843	17305.74	1496.55	4907.000
527	577.923	17303.35	1498.94	4109.000
528	578.003	17300.96	1501.34	3558.000
529	578.083	17298.56	1503.73	3276.000
530	578.163	17296.17	1506.12	3128.000
531	578.243	17293.78	1508.52	3039.000
532	578.323	17291.39	1510.91	3071.000
533	578.403	17289.00	1513.30	3039.000
534	578.483	17286.61	1515.69	3016.000
535	578.563	17284.22	1518.08	3070.000
536	578.642	17281.83	1520.47	3070.000
537	578.722	17279.44	1522.85	3001.000
538	578.802	17277.05	1525.24	2901.000
539	578.882	17274.67	1527.63	2865.000
540	578.962	17272.28	1530.01	2832.000
541	579.042	17269.89	1532.40	2756.000
542	579.122	17267.51	1534.78	2720.000
543	579.202	17265.13	1537.17	2667.000
544	579.282	17262.74	1539.55	2663.000
545	579.362	17260.36	1541.93	2645.000
546	579.442	17257.98	1544.32	2619.000
547	579.522	17255.60	1546.70	2652.000
548	579.602	17253.22	1549.08	2608.000
549	579.682	17250.84	1551.46	2576.000
550	579.762	17248.46	1553.84	2630.000
551	579.842	17246.08	1556.22	2636.000
552	579.922	17243.70	1558.59	2654.000
553	580.002	17241.32	1560.97	2734.000
554	580.082	17238.95	1563.35	2837.000
555	580.162	17236.57	1565.72	3053.000
556	580.242	17234.19	1568.10	3297.000
557	580.322	17231.82	1570.47	3623.000
558	580.402	17229.44	1572.85	3900.000
559	580.482	17227.07	1575.22	4201.000
560	580.562	17224.70	1577.60	4627.000
561	580.642	17222.33	1579.97	5262.000
562	580.722	17219.95	1582.34	5960.000
563	580.802	17217.58	1584.71	6765.000
564	580.882	17215.21	1587.08	7719.000
565	580.962	17212.84	1589.45	9153.000
566	581.041	17210.48	1591.82	10527.000
567	581.121	17208.11	1594.19	10913.000
568	581.201	17205.74	1596.55	9750.000
569	581.281	17203.37	1598.92	7944.000
570	581.361	17201.01	1601.29	6857.000
571	581.441	17198.64	1603.65	6740.000
572	581.521	17196.28	1606.02	7280.000
573	581.601	17193.91	1608.38	8504.000
574	581.681	17191.55	1610.75	11075.000
575	581.761	17189.18	1613.11	15470.000
576	581.841	17186.82	1615.47	20986.000
577	581.921	17184.46	1617.83	24989.000
578	582.001	17182.10	1620.19	24019.000
579	582.081	17179.74	1622.55	18430.000
580	582.161	17177.38	1624.91	12513.000
581	582.241	17175.02	1627.27	8843.000
582	582.321	17172.66	1629.63	7048.000
583	582.401	17170.30	1631.99	5983.000
584	582.481	17167.95	1634.35	5146.000
585	582.561	17165.59	1636.70	4390.000
586	582.641	17163.24	1639.06	3824.000
587	582.721	17160.88	1641.41	3326.000
588	582.801	17158.53	1643.77	3070.000
589	582.881	17156.17	1646.12	2886.000
590	582.961	17153.82	1648.48	2692.000
591	583.041	17151.47	1650.83	2553.000
592	583.121	17149.11	1653.18	2519.000
593	583.200	17146.76	1655.53	2460.000
594	583.280	17144.41	1657.88	2383.000
595	583.360	17142.06	1660.23	2310.000
596	583.440	17139.71	1662.58	2182.000
597	583.520	17137.36	1664.93	2102.000
598	583.600	17135.02	1667.28	2061.000
599	583.680	17132.67	1669.63	1974.000
600	583.760	17130.32	1671.97	1973.000
601	583.840	17127.98	1674.32	1930.000
602	583.920	17125.63	1676.66	1870.000
603	584.000	17123.29	1679.01	1803.000
604	584.080	17120.94	1681.35	1816.000
605	584.160	17118.60	1683.70	1734.000
606	584.240	17116.26	1686.04	1721.000
607	584.320	17113.91	1688.38	1709.000
608	584.400	17111.57	1690.72	1712.000
609	584.480	17109.23	1693.06	1635.000
610	584.560	17106.89	1695.40	1652.000
611	584.640	17104.55	1697.74	1659.000
612	584.720	17102.21	1700.08	1617.000
613	584.800	17099.87	1702.42	1598.000
614	584.880	17097.54	1704.76	1607.000
615	584.960	17095.20	1707.10	1594.000
616	585.040	17092.86	1709.43	1588.000
617	585.119	17090.53	1711.77	1557.000
618	585.199	17088.19	1714.10	1566.000
619	585.279	17085.86	1716.44	1570.000
620	585.359	17083.52	1718.77	1559.000
621	585.439	17081.19	1721.10	1537.000
622	585.519	17078.86	1723.44	1523.000
623	585.599	17076.53	1725.77	1506.000
624	585.679	17074.19	1728.10	1463.000
625	585.759	17071.86	1730.43	1446.000
626	585.839	17069.53	1732.76	1482.000
627	585.919	17067.20	1735.09	1436.000
628	585.999	17064.88	1737.42	1419.000
629	586.079	17062.55	1739.75	1445.000
630	586.159	17060.22	1742.07	1450.000
631	586.239	17057.89	1744.40	1420.000
632	586.319	17055.57	1746.73	1463.000
633	586.399	17053.24	1749.05	1441.000
634	586.479	17050.92	1751.38	1419.000
635	586.559	17048.59	1753.70	1427.000
636	586.639	17046.27	1756.02	1438.000
637	586.719	17043.95	1758.35	1473.000
638	586.798	17041.63	1760.67	1486.000
639	586.878	17039.30	1762.99	1530.000
640	586.958	17036.98	1765.31	1590.000
641	587.038	17034.66	1767.63	1608.000
642	587.118	17032.34	1769.95	1675.000
643	587.198	17030.02	1772.27	1706.000
644	587.278	17027.71	1774.59	1740.000
645	587.358	17025.39	1776.91	1686.000
646	587.438	17023.07	1779.22	1635.000
647	587.518	17020.75	1781.54	1626.000
648	587.598	17018.44	1783.86	1570.000
649	587.678	17016.12	1786.17	1540.000
650	587.758	17013.81	1788.49	1555.000
651	587.838	17011.49	1790.80	1580.000
652	587.918	17009.18	1793.11	1565.000
653	587.998	17006.87	1795.43	1575.000
654	588.078	17004.56	1797.74	1646.000
655	588.158	17002.25	1800.05	1636.000
