Instrument:  EduRaman Pro
The Light Source Type:  531.85nm laser/Tungsten lamp
Detector:  ERAM7X-1
Laser Power(%):  100%
Grating(g/mm):  1200
Slit Width:  50μm
Objective:  10x / 0.3NA
Acq. time(ms):  1000
Accumulation:  1
Spectra_type:  0-2000cm⁻¹
TimeSeq:  5
TimeCycle(ms):  100
Temperature:  10.3℃
pixel(2026/05/08 11:00:49)	wavelength(2026/05/08 11:00:49)	wavenumber(2026/05/08 11:00:49)	ramanshift(2026/05/08 11:00:49)	intensity(2026/05/08 11:00:49)
61	540.692	18494.83	307.46	1301.000
62	540.771	18492.11	310.19	1339.000
63	540.851	18489.38	312.91	1315.000
64	540.931	18486.65	315.64	1312.000
65	541.011	18483.93	318.36	1386.000
66	541.090	18481.21	321.09	1373.000
67	541.170	18478.48	323.81	1413.000
68	541.250	18475.76	326.53	1375.000
69	541.330	18473.04	329.26	1518.000
70	541.409	18470.32	331.98	1563.000
71	541.489	18467.60	334.70	1643.000
72	541.569	18464.88	337.42	1872.000
73	541.649	18462.16	340.14	2579.000
74	541.728	18459.44	342.85	1879.000
75	541.808	18456.72	345.57	1784.000
76	541.888	18454.01	348.29	2165.000
77	541.968	18451.29	351.00	2004.000
78	542.047	18448.57	353.72	1793.000
79	542.127	18445.86	356.43	2431.000
80	542.207	18443.15	359.15	2131.000
81	542.287	18440.43	361.86	3373.000
82	542.366	18437.72	364.57	4127.000
83	542.446	18435.01	367.28	3166.000
84	542.526	18432.30	369.99	2687.000
85	542.606	18429.59	372.70	2156.000
86	542.685	18426.88	375.41	5393.000
87	542.765	18424.17	378.12	2006.000
88	542.845	18421.47	380.83	4778.000
89	542.925	18418.76	383.53	4128.000
90	543.004	18416.05	386.24	3861.000
91	543.084	18413.35	388.94	2710.000
92	543.164	18410.64	391.65	3369.000
93	543.244	18407.94	394.35	3557.000
94	543.324	18405.24	397.06	4541.000
95	543.403	18402.54	399.76	3873.000
96	543.483	18399.84	402.46	4489.000
97	543.563	18397.13	405.16	4180.000
98	543.643	18394.43	407.86	3738.000
99	543.722	18391.74	410.56	4609.000
100	543.802	18389.04	413.26	4717.000
101	543.882	18386.34	415.95	4189.000
102	543.962	18383.64	418.65	3635.000
103	544.042	18380.95	421.35	5187.000
104	544.121	18378.25	424.04	4742.000
105	544.201	18375.56	426.74	3796.000
106	544.281	18372.86	429.43	5371.000
107	544.361	18370.17	432.12	3590.000
108	544.441	18367.48	434.81	3888.000
109	544.520	18364.79	437.51	4067.000
110	544.600	18362.10	440.20	3694.000
111	544.680	18359.41	442.89	3800.000
112	544.760	18356.72	445.58	4455.000
113	544.839	18354.03	448.26	4021.000
114	544.919	18351.34	450.95	3739.000
115	544.999	18348.66	453.64	3626.000
116	545.079	18345.97	456.32	4144.000
117	545.159	18343.28	459.01	3413.000
118	545.238	18340.60	461.69	3931.000
119	545.318	18337.92	464.38	4064.000
120	545.398	18335.23	467.06	3628.000
121	545.478	18332.55	469.74	3090.000
122	545.558	18329.87	472.42	3513.000
123	545.637	18327.19	475.11	3122.000
124	545.717	18324.51	477.79	2676.000
125	545.797	18321.83	480.46	5236.000
126	545.877	18319.15	483.14	4784.000
127	545.957	18316.47	485.82	4183.000
128	546.036	18313.80	488.50	5831.000
129	546.116	18311.12	491.17	8247.000
130	546.196	18308.44	493.85	5379.000
131	546.276	18305.77	496.52	6467.000
132	546.356	18303.10	499.20	9014.000
133	546.435	18300.42	501.87	8243.000
134	546.515	18297.75	504.54	10549.000
135	546.595	18295.08	507.22	6971.000
136	546.675	18292.41	509.89	8677.000
137	546.755	18289.74	512.56	11046.000
138	546.835	18287.07	515.23	8954.000
139	546.914	18284.40	517.90	12978.000
140	546.994	18281.73	520.56	10762.000
141	547.074	18279.06	523.23	8377.000
142	547.154	18276.40	525.90	11119.000
143	547.234	18273.73	528.56	12062.000
144	547.313	18271.07	531.23	10792.000
145	547.393	18268.40	533.89	14136.000
146	547.473	18265.74	536.56	18887.000
147	547.553	18263.08	539.22	15632.000
148	547.633	18260.41	541.88	16436.000
149	547.713	18257.75	544.54	19470.000
150	547.792	18255.09	547.20	19416.000
151	547.872	18252.43	549.86	18568.000
152	547.952	18249.77	552.52	21185.000
153	548.032	18247.12	555.18	21637.000
154	548.112	18244.46	557.84	22289.000
155	548.191	18241.80	560.49	22328.000
156	548.271	18239.15	563.15	18623.000
157	548.351	18236.49	565.80	20018.000
158	548.431	18233.84	568.46	15569.000
159	548.511	18231.18	571.11	14606.000
160	548.591	18228.53	573.77	15942.000
161	548.670	18225.88	576.42	17689.000
162	548.750	18223.22	579.07	20214.000
163	548.830	18220.57	581.72	15989.000
164	548.910	18217.92	584.37	14055.000
165	548.990	18215.27	587.02	17020.000
166	549.070	18212.63	589.67	14359.000
167	549.149	18209.98	592.32	12197.000
168	549.229	18207.33	594.96	15251.000
169	549.309	18204.69	597.61	11682.000
170	549.389	18202.04	600.25	11300.000
171	549.469	18199.39	602.90	11983.000
172	549.549	18196.75	605.54	13208.000
173	549.628	18194.11	608.19	14209.000
174	549.708	18191.47	610.83	13063.000
175	549.788	18188.82	613.47	17962.000
176	549.868	18186.18	616.11	17584.000
177	549.948	18183.54	618.75	17261.000
178	550.028	18180.90	621.39	16161.000
179	550.108	18178.26	624.03	17647.000
180	550.187	18175.63	626.67	17757.000
181	550.267	18172.99	629.31	18509.000
182	550.347	18170.35	631.94	17274.000
183	550.427	18167.72	634.58	18791.000
184	550.507	18165.08	637.21	19334.000
185	550.587	18162.45	639.85	23534.000
186	550.666	18159.81	642.48	18885.000
187	550.746	18157.18	645.11	21764.000
188	550.826	18154.55	647.75	14226.000
189	550.906	18151.92	650.38	21027.000
190	550.986	18149.28	653.01	24250.000
191	551.066	18146.65	655.64	23809.000
192	551.146	18144.03	658.27	25756.000
193	551.225	18141.40	660.90	24500.000
194	551.305	18138.77	663.52	18615.000
195	551.385	18136.14	666.15	18955.000
196	551.465	18133.52	668.78	17789.000
197	551.545	18130.89	671.40	17037.000
198	551.625	18128.27	674.03	15640.000
199	551.705	18125.64	676.65	21285.000
200	551.784	18123.02	679.28	18598.000
201	551.864	18120.40	681.90	20354.000
202	551.944	18117.77	684.52	17482.000
203	552.024	18115.15	687.14	17546.000
204	552.104	18112.53	689.76	18192.000
205	552.184	18109.91	692.38	21047.000
206	552.264	18107.29	695.00	15433.000
207	552.344	18104.68	697.62	16449.000
208	552.423	18102.06	700.24	14677.000
209	552.503	18099.44	702.85	16049.000
210	552.583	18096.83	705.47	14434.000
211	552.663	18094.21	708.08	12727.000
212	552.743	18091.60	710.70	10269.000
213	552.823	18088.98	713.31	9058.000
214	552.903	18086.37	715.92	3880.000
215	552.982	18083.76	718.54	1650.000
216	553.062	18081.15	721.15	1367.000
217	553.142	18078.53	723.76	1435.000
218	553.222	18075.92	726.37	1576.000
219	553.302	18073.31	728.98	1618.000
220	553.382	18070.71	731.59	1603.000
221	553.462	18068.10	734.20	1686.000
222	553.542	18065.49	736.80	1780.000
223	553.621	18062.88	739.41	1654.000
224	553.701	18060.28	742.01	1434.000
225	553.781	18057.67	744.62	1416.000
226	553.861	18055.07	747.22	1423.000
227	553.941	18052.47	749.83	1394.000
228	554.021	18049.86	752.43	1517.000
229	554.101	18047.26	755.03	1631.000
230	554.181	18044.66	757.63	1663.000
231	554.260	18042.06	760.23	1733.000
232	554.340	18039.46	762.83	1781.000
233	554.420	18036.86	765.43	1671.000
234	554.500	18034.26	768.03	1515.000
235	554.580	18031.66	770.63	1487.000
236	554.660	18029.07	773.23	1521.000
237	554.740	18026.47	775.82	1555.000
238	554.820	18023.88	778.42	1624.000
239	554.900	18021.28	781.01	1736.000
240	554.979	18018.69	783.61	1841.000
241	555.059	18016.09	786.20	1945.000
242	555.139	18013.50	788.79	2178.000
243	555.219	18010.91	791.38	2472.000
244	555.299	18008.32	793.98	2751.000
245	555.379	18005.73	796.57	3037.000
246	555.459	18003.14	799.16	3430.000
247	555.539	18000.55	801.75	3785.000
248	555.619	17997.96	804.33	3801.000
249	555.698	17995.37	806.92	3600.000
250	555.778	17992.79	809.51	3239.000
251	555.858	17990.20	812.09	2769.000
252	555.938	17987.61	814.68	2354.000
253	556.018	17985.03	817.26	1992.000
254	556.098	17982.45	819.85	1852.000
255	556.178	17979.86	822.43	1680.000
256	556.258	17977.28	825.01	1631.000
257	556.338	17974.70	827.59	1671.000
258	556.417	17972.12	830.18	1703.000
259	556.497	17969.54	832.76	1677.000
260	556.577	17966.96	835.34	1671.000
261	556.657	17964.38	837.91	1659.000
262	556.737	17961.80	840.49	1617.000
263	556.817	17959.22	843.07	1585.000
264	556.897	17956.65	845.65	1600.000
265	556.977	17954.07	848.22	1506.000
266	557.057	17951.50	850.80	1468.000
267	557.137	17948.92	853.37	1457.000
268	557.216	17946.35	855.95	1433.000
269	557.296	17943.77	858.52	1397.000
270	557.376	17941.20	861.09	1415.000
271	557.456	17938.63	863.66	1381.000
272	557.536	17936.06	866.23	1324.000
273	557.616	17933.49	868.80	1334.000
274	557.696	17930.92	871.37	1370.000
275	557.776	17928.35	873.94	1345.000
276	557.856	17925.78	876.51	1328.000
277	557.936	17923.22	879.08	1387.000
278	558.015	17920.65	881.64	1390.000
279	558.095	17918.08	884.21	1364.000
280	558.175	17915.52	886.78	1430.000
281	558.255	17912.95	889.34	1478.000
282	558.335	17910.39	891.90	1507.000
283	558.415	17907.83	894.47	1555.000
284	558.495	17905.27	897.03	1662.000
285	558.575	17902.70	899.59	1833.000
286	558.655	17900.14	902.15	2041.000
287	558.735	17897.58	904.71	2257.000
288	558.815	17895.02	907.27	2338.000
289	558.894	17892.46	909.83	2289.000
290	558.974	17889.91	912.39	2472.000
291	559.054	17887.35	914.94	3114.000
292	559.134	17884.79	917.50	3757.000
293	559.214	17882.24	920.06	3706.000
294	559.294	17879.68	922.61	2988.000
295	559.374	17877.13	925.17	2276.000
296	559.454	17874.57	927.72	1949.000
297	559.534	17872.02	930.27	1893.000
298	559.614	17869.47	932.83	1940.000
299	559.694	17866.92	935.38	2057.000
300	559.774	17864.37	937.93	2209.000
301	559.853	17861.82	940.48	2356.000
302	559.933	17859.27	943.03	2329.000
303	560.013	17856.72	945.58	2158.000
304	560.093	17854.17	948.12	1890.000
305	560.173	17851.62	950.67	1665.000
306	560.253	17849.08	953.22	1589.000
307	560.333	17846.53	955.76	1556.000
308	560.413	17843.99	958.31	1517.000
309	560.493	17841.44	960.85	1579.000
310	560.573	17838.90	963.40	1576.000
311	560.653	17836.35	965.94	1527.000
312	560.733	17833.81	968.48	1594.000
313	560.813	17831.27	971.02	1611.000
314	560.892	17828.73	973.56	1664.000
315	560.972	17826.19	976.10	1690.000
316	561.052	17823.65	978.64	1761.000
317	561.132	17821.11	981.18	1826.000
318	561.212	17818.57	983.72	1908.000
319	561.292	17816.04	986.26	1955.000
320	561.372	17813.50	988.79	1982.000
321	561.452	17810.96	991.33	1962.000
322	561.532	17808.43	993.87	1878.000
323	561.612	17805.89	996.40	1849.000
324	561.692	17803.36	998.93	1914.000
325	561.772	17800.83	1001.47	1967.000
326	561.852	17798.29	1004.00	1879.000
327	561.932	17795.76	1006.53	1660.000
328	562.011	17793.23	1009.06	1595.000
329	562.091	17790.70	1011.59	1524.000
330	562.171	17788.17	1014.12	1495.000
331	562.251	17785.64	1016.65	1451.000
332	562.331	17783.11	1019.18	1480.000
333	562.411	17780.59	1021.71	1471.000
334	562.491	17778.06	1024.23	1423.000
335	562.571	17775.53	1026.76	1424.000
336	562.651	17773.01	1029.28	1470.000
337	562.731	17770.48	1031.81	1490.000
338	562.811	17767.96	1034.33	1489.000
339	562.891	17765.44	1036.86	1499.000
340	562.971	17762.92	1039.38	1489.000
341	563.051	17760.39	1041.90	1454.000
342	563.131	17757.87	1044.42	1457.000
343	563.210	17755.35	1046.94	1459.000
344	563.290	17752.83	1049.46	1492.000
345	563.370	17750.31	1051.98	1447.000
346	563.450	17747.80	1054.50	1460.000
347	563.530	17745.28	1057.02	1497.000
348	563.610	17742.76	1059.53	1476.000
349	563.690	17740.24	1062.05	1483.000
350	563.770	17737.73	1064.56	1490.000
351	563.850	17735.21	1067.08	1537.000
352	563.930	17732.70	1069.59	1538.000
353	564.010	17730.19	1072.11	1517.000
354	564.090	17727.67	1074.62	1506.000
355	564.170	17725.16	1077.13	1531.000
356	564.250	17722.65	1079.64	1520.000
357	564.330	17720.14	1082.15	1524.000
358	564.410	17717.63	1084.66	1531.000
359	564.489	17715.12	1087.17	1572.000
360	564.569	17712.61	1089.68	1553.000
361	564.649	17710.11	1092.19	1549.000
362	564.729	17707.60	1094.70	1576.000
363	564.809	17705.09	1097.20	1589.000
364	564.889	17702.59	1099.71	1569.000
365	564.969	17700.08	1102.21	1581.000
366	565.049	17697.58	1104.72	1625.000
367	565.129	17695.07	1107.22	1610.000
368	565.209	17692.57	1109.72	1662.000
369	565.289	17690.07	1112.22	1709.000
370	565.369	17687.57	1114.73	1745.000
371	565.449	17685.07	1117.23	1728.000
372	565.529	17682.57	1119.73	1803.000
373	565.609	17680.07	1122.23	1839.000
374	565.689	17677.57	1124.73	1814.000
375	565.769	17675.07	1127.22	1846.000
376	565.849	17672.57	1129.72	1872.000
377	565.928	17670.08	1132.22	1903.000
378	566.008	17667.58	1134.71	1945.000
379	566.088	17665.09	1137.21	1949.000
380	566.168	17662.59	1139.70	2035.000
381	566.248	17660.10	1142.20	2063.000
382	566.328	17657.60	1144.69	2041.000
383	566.408	17655.11	1147.18	2139.000
384	566.488	17652.62	1149.67	2184.000
385	566.568	17650.13	1152.16	2235.000
386	566.648	17647.64	1154.65	2390.000
387	566.728	17645.15	1157.14	2590.000
388	566.808	17642.66	1159.63	2836.000
389	566.888	17640.17	1162.12	3110.000
390	566.968	17637.68	1164.61	3464.000
391	567.048	17635.20	1167.10	4048.000
392	567.128	17632.71	1169.58	4785.000
393	567.208	17630.23	1172.07	5666.000
394	567.288	17627.74	1174.55	6298.000
395	567.368	17625.26	1177.04	6463.000
396	567.448	17622.77	1179.52	6259.000
397	567.528	17620.29	1182.00	5817.000
398	567.607	17617.81	1184.48	5372.000
399	567.687	17615.33	1186.97	4836.000
400	567.767	17612.85	1189.45	4393.000
401	567.847	17610.37	1191.93	3942.000
402	567.927	17607.89	1194.41	3577.000
403	568.007	17605.41	1196.88	3302.000
404	568.087	17602.93	1199.36	3089.000
405	568.167	17600.45	1201.84	2916.000
406	568.247	17597.98	1204.32	2816.000
407	568.327	17595.50	1206.79	2794.000
408	568.407	17593.03	1209.27	2877.000
409	568.487	17590.55	1211.74	3119.000
410	568.567	17588.08	1214.21	3567.000
411	568.647	17585.61	1216.69	4564.000
412	568.727	17583.13	1219.16	5754.000
413	568.807	17580.66	1221.63	6530.000
414	568.887	17578.19	1224.10	6070.000
415	568.967	17575.72	1226.57	4974.000
416	569.047	17573.25	1229.04	3908.000
417	569.127	17570.78	1231.51	3140.000
418	569.207	17568.31	1233.98	2684.000
419	569.287	17565.85	1236.45	2428.000
420	569.366	17563.38	1238.91	2208.000
421	569.446	17560.91	1241.38	2096.000
422	569.526	17558.45	1243.85	2009.000
423	569.606	17555.98	1246.31	2007.000
424	569.686	17553.52	1248.77	1978.000
425	569.766	17551.06	1251.24	1947.000
426	569.846	17548.59	1253.70	1936.000
427	569.926	17546.13	1256.16	1930.000
428	570.006	17543.67	1258.62	1922.000
429	570.086	17541.21	1261.08	1932.000
430	570.166	17538.75	1263.54	2009.000
431	570.246	17536.29	1266.00	2001.000
432	570.326	17533.83	1268.46	2027.000
433	570.406	17531.37	1270.92	2176.000
434	570.486	17528.92	1273.38	2229.000
435	570.566	17526.46	1275.83	2346.000
436	570.646	17524.00	1278.29	2484.000
437	570.726	17521.55	1280.75	2705.000
438	570.806	17519.09	1283.20	2967.000
439	570.886	17516.64	1285.65	3399.000
440	570.966	17514.19	1288.11	3927.000
441	571.046	17511.73	1290.56	4576.000
442	571.126	17509.28	1293.01	5147.000
443	571.206	17506.83	1295.46	5394.000
444	571.286	17504.38	1297.91	5203.000
445	571.366	17501.93	1300.36	4755.000
446	571.445	17499.48	1302.81	4223.000
447	571.525	17497.03	1305.26	3604.000
448	571.605	17494.59	1307.71	3142.000
449	571.685	17492.14	1310.15	2805.000
450	571.765	17489.69	1312.60	2652.000
451	571.845	17487.25	1315.05	2541.000
452	571.925	17484.80	1317.49	2520.000
453	572.005	17482.36	1319.94	2513.000
454	572.085	17479.91	1322.38	2578.000
455	572.165	17477.47	1324.82	2596.000
456	572.245	17475.03	1327.26	2629.000
457	572.325	17472.59	1329.71	2785.000
458	572.405	17470.15	1332.15	2973.000
459	572.485	17467.71	1334.59	3219.000
460	572.565	17465.27	1337.03	3695.000
461	572.645	17462.83	1339.47	3978.000
462	572.725	17460.39	1341.90	4075.000
463	572.805	17457.95	1344.34	3988.000
464	572.885	17455.52	1346.78	3899.000
465	572.965	17453.08	1349.21	3943.000
466	573.045	17450.64	1351.65	4088.000
467	573.125	17448.21	1354.08	4342.000
468	573.205	17445.77	1356.52	4844.000
469	573.285	17443.34	1358.95	5477.000
470	573.365	17440.91	1361.39	6567.000
471	573.445	17438.48	1363.82	8056.000
472	573.525	17436.04	1366.25	9566.000
473	573.605	17433.61	1368.68	10066.000
474	573.684	17431.18	1371.11	9616.000
475	573.764	17428.75	1373.54	8493.000
476	573.844	17426.33	1375.97	7243.000
477	573.924	17423.90	1378.40	6394.000
478	574.004	17421.47	1380.82	5833.000
479	574.084	17419.04	1383.25	5541.000
480	574.164	17416.62	1385.68	5468.000
481	574.244	17414.19	1388.10	5494.000
482	574.324	17411.77	1390.53	5677.000
483	574.404	17409.34	1392.95	6018.000
484	574.484	17406.92	1395.37	6384.000
485	574.564	17404.50	1397.80	6948.000
486	574.644	17402.08	1400.22	7489.000
487	574.724	17399.65	1402.64	7701.000
488	574.804	17397.23	1405.06	7415.000
489	574.884	17394.81	1407.48	6808.000
490	574.964	17392.39	1409.90	6002.000
491	575.044	17389.98	1412.32	5326.000
492	575.124	17387.56	1414.74	4806.000
493	575.204	17385.14	1417.15	4495.000
494	575.284	17382.72	1419.57	4211.000
495	575.364	17380.31	1421.99	3820.000
496	575.444	17377.89	1424.40	3562.000
497	575.524	17375.48	1426.82	3348.000
498	575.604	17373.06	1429.23	3152.000
499	575.684	17370.65	1431.64	3038.000
500	575.764	17368.24	1434.06	3057.000
501	575.844	17365.83	1436.47	3054.000
502	575.924	17363.41	1438.88	3122.000
503	576.004	17361.00	1441.29	3210.000
504	576.084	17358.59	1443.70	3339.000
505	576.163	17356.19	1446.11	3396.000
506	576.243	17353.78	1448.52	3469.000
507	576.323	17351.37	1450.93	3509.000
508	576.403	17348.96	1453.33	3468.000
509	576.483	17346.55	1455.74	3417.000
510	576.563	17344.15	1458.15	3428.000
511	576.643	17341.74	1460.55	3373.000
512	576.723	17339.34	1462.95	3351.000
513	576.803	17336.94	1465.36	3392.000
514	576.883	17334.53	1467.76	3485.000
515	576.963	17332.13	1470.16	3589.000
516	577.043	17329.73	1472.57	3704.000
517	577.123	17327.33	1474.97	3882.000
518	577.203	17324.93	1477.37	4054.000
519	577.283	17322.53	1479.77	4476.000
520	577.363	17320.13	1482.17	4396.000
521	577.443	17317.73	1484.57	5176.000
522	577.523	17315.33	1486.96	5714.000
523	577.603	17312.93	1489.36	8317.000
524	577.683	17310.54	1491.76	10541.000
525	577.763	17308.14	1494.15	11601.000
526	577.843	17305.74	1496.55	9086.000
527	577.923	17303.35	1498.94	7210.000
528	578.003	17300.96	1501.34	8377.000
529	578.083	17298.56	1503.73	9805.000
530	578.163	17296.17	1506.12	11391.000
531	578.243	17293.78	1508.52	8612.000
532	578.323	17291.39	1510.91	11267.000
533	578.403	17289.00	1513.30	12332.000
534	578.483	17286.61	1515.69	11347.000
535	578.563	17284.22	1518.08	9324.000
536	578.642	17281.83	1520.47	10322.000
537	578.722	17279.44	1522.85	8037.000
538	578.802	17277.05	1525.24	7656.000
539	578.882	17274.67	1527.63	5870.000
540	578.962	17272.28	1530.01	3485.000
541	579.042	17269.89	1532.40	3064.000
542	579.122	17267.51	1534.78	2876.000
543	579.202	17265.13	1537.17	2770.000
544	579.282	17262.74	1539.55	2702.000
545	579.362	17260.36	1541.93	2696.000
546	579.442	17257.98	1544.32	2699.000
547	579.522	17255.60	1546.70	2629.000
548	579.602	17253.22	1549.08	2643.000
549	579.682	17250.84	1551.46	2630.000
550	579.762	17248.46	1553.84	2666.000
551	579.842	17246.08	1556.22	2619.000
552	579.922	17243.70	1558.59	2649.000
553	580.002	17241.32	1560.97	2732.000
554	580.082	17238.95	1563.35	2743.000
555	580.162	17236.57	1565.72	2857.000
556	580.242	17234.19	1568.10	2978.000
557	580.322	17231.82	1570.47	3157.000
558	580.402	17229.44	1572.85	3357.000
559	580.482	17227.07	1575.22	3560.000
560	580.562	17224.70	1577.60	3762.000
561	580.642	17222.33	1579.97	4045.000
562	580.722	17219.95	1582.34	4479.000
563	580.802	17217.58	1584.71	4989.000
564	580.882	17215.21	1587.08	5548.000
565	580.962	17212.84	1589.45	6211.000
566	581.041	17210.48	1591.82	7102.000
567	581.121	17208.11	1594.19	7756.000
568	581.201	17205.74	1596.55	7635.000
569	581.281	17203.37	1598.92	6750.000
570	581.361	17201.01	1601.29	5839.000
571	581.441	17198.64	1603.65	5356.000
572	581.521	17196.28	1606.02	5455.000
573	581.601	17193.91	1608.38	5968.000
574	581.681	17191.55	1610.75	7007.000
575	581.761	17189.18	1613.11	8905.000
576	581.841	17186.82	1615.47	11801.000
577	581.921	17184.46	1617.83	14965.000
578	582.001	17182.10	1620.19	16496.000
579	582.081	17179.74	1622.55	15354.000
580	582.161	17177.38	1624.91	12349.000
581	582.241	17175.02	1627.27	9255.000
582	582.321	17172.66	1629.63	7183.000
583	582.401	17170.30	1631.99	5942.000
584	582.481	17167.95	1634.35	5142.000
585	582.561	17165.59	1636.70	4477.000
586	582.641	17163.24	1639.06	3993.000
587	582.721	17160.88	1641.41	3598.000
588	582.801	17158.53	1643.77	3370.000
589	582.881	17156.17	1646.12	3088.000
590	582.961	17153.82	1648.48	2917.000
591	583.041	17151.47	1650.83	2846.000
592	583.121	17149.11	1653.18	2756.000
593	583.200	17146.76	1655.53	2694.000
594	583.280	17144.41	1657.88	2633.000
595	583.360	17142.06	1660.23	2563.000
596	583.440	17139.71	1662.58	2496.000
597	583.520	17137.36	1664.93	2409.000
598	583.600	17135.02	1667.28	2390.000
599	583.680	17132.67	1669.63	2304.000
600	583.760	17130.32	1671.97	2266.000
601	583.840	17127.98	1674.32	2221.000
602	583.920	17125.63	1676.66	2200.000
603	584.000	17123.29	1679.01	2143.000
604	584.080	17120.94	1681.35	2114.000
605	584.160	17118.60	1683.70	2110.000
606	584.240	17116.26	1686.04	2104.000
607	584.320	17113.91	1688.38	2037.000
608	584.400	17111.57	1690.72	2046.000
609	584.480	17109.23	1693.06	2033.000
610	584.560	17106.89	1695.40	2026.000
611	584.640	17104.55	1697.74	1985.000
612	584.720	17102.21	1700.08	1996.000
613	584.800	17099.87	1702.42	2006.000
614	584.880	17097.54	1704.76	1958.000
615	584.960	17095.20	1707.10	1940.000
616	585.040	17092.86	1709.43	1929.000
617	585.119	17090.53	1711.77	1942.000
618	585.199	17088.19	1714.10	1920.000
619	585.279	17085.86	1716.44	1934.000
620	585.359	17083.52	1718.77	1932.000
621	585.439	17081.19	1721.10	1928.000
622	585.519	17078.86	1723.44	1875.000
623	585.599	17076.53	1725.77	1870.000
624	585.679	17074.19	1728.10	1855.000
625	585.759	17071.86	1730.43	1857.000
626	585.839	17069.53	1732.76	1822.000
627	585.919	17067.20	1735.09	1852.000
628	585.999	17064.88	1737.42	1865.000
629	586.079	17062.55	1739.75	1836.000
630	586.159	17060.22	1742.07	1811.000
631	586.239	17057.89	1744.40	1842.000
632	586.319	17055.57	1746.73	1834.000
633	586.399	17053.24	1749.05	1823.000
634	586.479	17050.92	1751.38	1832.000
635	586.559	17048.59	1753.70	1858.000
636	586.639	17046.27	1756.02	1815.000
637	586.719	17043.95	1758.35	1883.000
638	586.798	17041.63	1760.67	1929.000
639	586.878	17039.30	1762.99	1965.000
640	586.958	17036.98	1765.31	1941.000
641	587.038	17034.66	1767.63	1989.000
642	587.118	17032.34	1769.95	2066.000
643	587.198	17030.02	1772.27	2020.000
644	587.278	17027.71	1774.59	2048.000
645	587.358	17025.39	1776.91	2014.000
646	587.438	17023.07	1779.22	1956.000
647	587.518	17020.75	1781.54	1906.000
648	587.598	17018.44	1783.86	1953.000
649	587.678	17016.12	1786.17	1944.000
650	587.758	17013.81	1788.49	1889.000
651	587.838	17011.49	1790.80	1918.000
652	587.918	17009.18	1793.11	1927.000
653	587.998	17006.87	1795.43	1931.000
654	588.078	17004.56	1797.74	1935.000
655	588.158	17002.25	1800.05	1991.000
